region,capacity_scenario,lifetime_scenario,year,annual_waste_tonnes,cumulative_waste_tonnes
India,Medium,Fixed_25,2110,0.0,92516381.15285324
India,Medium,Fixed_25,2111,0.0,92516381.15285324
India,Medium,Fixed_25,2112,0.0,92516381.15285324
India,Medium,Fixed_25,2113,0.0,92516381.15285324
India,Medium,Fixed_25,2114,0.0,92516381.15285324
India,Medium,Fixed_25,2115,0.0,92516381.15285324
India,Medium,Fixed_25,2116,0.0,92516381.15285324
India,Medium,Fixed_25,2117,0.0,92516381.15285324
India,Medium,Fixed_25,2118,0.0,92516381.15285324
India,Medium,Fixed_25,2119,0.0,92516381.15285324
India,Medium,Fixed_25,2120,0.0,92516381.15285324
India,Medium,Fixed_25,2121,0.0,92516381.15285324
India,Medium,Fixed_25,2122,0.0,92516381.15285324
India,Medium,Fixed_25,2123,0.0,92516381.15285324
India,Medium,Fixed_25,2124,0.0,92516381.15285324
India,Medium,Fixed_25,2125,0.0,92516381.15285324
India,Medium,Fixed_25,2126,0.0,92516381.15285324
India,Medium,Fixed_25,2127,0.0,92516381.15285324
India,Medium,Fixed_25,2128,0.0,92516381.15285324
India,Medium,Fixed_25,2129,0.0,92516381.15285324
India,Medium,Fixed_25,2130,0.0,92516381.15285324
India,Medium,Early_Loss,2014,0.0,0.0
India,Medium,Early_Loss,2015,987.6790000000001,987.6790000000001
India,Medium,Early_Loss,2016,1397.7425000000003,2385.4215000000004
India,Medium,Early_Loss,2017,1905.2011335104419,4290.622633510442
India,Medium,Early_Loss,2018,3903.680172591931,8194.302806102372
India,Medium,Early_Loss,2019,6832.185566640759,15026.488372743132
India,Medium,Early_Loss,2020,8863.051494000516,23889.539866743646
India,Medium,Early_Loss,2021,10229.252438662501,34118.79230540615
India,Medium,Early_Loss,2022,13309.300327437904,47428.092632844055
India,Medium,Early_Loss,2023,19883.01846967623,67311.11110252028
India,Medium,Early_Loss,2024,26948.110749783897,94259.22185230418
India,Medium,Early_Loss,2025,34312.877948872716,128572.0998011769
India,Medium,Early_Loss,2026,46300.11944788669,174872.21924906358
India,Medium,Early_Loss,2027,66649.3568771226,241521.57612618618
India,Medium,Early_Loss,2028,82759.01399034714,324280.59011653333
India,Medium,Early_Loss,2029,102461.14264956342,426741.7327660968
India,Medium,Early_Loss,2030,132663.03289022046,559404.7656563172
India,Medium,Early_Loss,2031,167092.23814786284,726497.0038041801
India,Medium,Early_Loss,2032,208257.19908812674,934754.2028923068
India,Medium,Early_Loss,2033,256742.08205702133,1191496.2849493283
India,Medium,Early_Loss,2034,313019.6613530476,1504515.9463023758
India,Medium,Early_Loss,2035,377469.63906820305,1881985.5853705788
India,Medium,Early_Loss,2036,450409.1785413194,2332394.7639118982
India,Medium,Early_Loss,2037,532105.8582641825,2864500.622176081
India,Medium,Early_Loss,2038,622747.4263598177,3487248.048535899
India,Medium,Early_Loss,2039,722366.5638794521,4209614.612415351
India,Medium,Early_Loss,2040,830746.5411946583,5040361.15361001
India,Medium,Early_Loss,2041,947345.3740342992,5987706.527644309
India,Medium,Early_Loss,2042,1071265.696219833,7058972.223864142
India,Medium,Early_Loss,2043,1201275.6560948587,8260247.879959
India,Medium,Early_Loss,2044,1335867.8943940757,9596115.774353076
India,Medium,Early_Loss,2045,1473336.7637112455,11069452.538064322
India,Medium,Early_Loss,2046,1611856.781016283,12681309.319080604
India,Medium,Early_Loss,2047,1749552.2374723663,14430861.55655297
India,Medium,Early_Loss,2048,1884554.3448524068,16315415.901405377
India,Medium,Early_Loss,2049,2015046.3780981652,18330462.279503543
India,Medium,Early_Loss,2050,2139299.036960182,20469761.316463724
India,Medium,Early_Loss,2051,2255698.5030223206,22725459.819486044
India,Medium,Early_Loss,2052,2361469.724813835,25086929.54429988
India,Medium,Early_Loss,2053,2456899.152592352,27543828.69689223
India,Medium,Early_Loss,2054,2541543.940422243,30085372.637314476
India,Medium,Early_Loss,2055,2613094.674997204,32698467.31231168
India,Medium,Early_Loss,2056,2670817.654565762,35369284.96687744
India,Medium,Early_Loss,2057,2714183.6248921775,38083468.59176961
India,Medium,Early_Loss,2058,2742869.562032263,40826338.15380187
India,Medium,Early_Loss,2059,2756758.4514725725,43583096.60527445
India,Medium,Early_Loss,2060,2755936.2033518692,46339032.80862632
India,Medium,Early_Loss,2061,2740685.3414550344,49079718.15008135
India,Medium,Early_Loss,2062,2711475.3750801734,51791193.52516153
India,Medium,Early_Loss,2063,2668949.947574958,54460143.472736485
India,Medium,Early_Loss,2064,2613910.996822624,57074054.46955911
India,Medium,Early_Loss,2065,2547300.2763141706,59621354.74587328
India,Medium,Early_Loss,2066,2470178.6758322218,62091533.4217055
India,Medium,Early_Loss,2067,2383703.8496384965,64475237.271344
India,Medium,Early_Loss,2068,2289106.707559965,66764343.978903964
India,Medium,Early_Loss,2069,2187667.3504535127,68952011.32935748
India,Medium,Early_Loss,2070,2080691.0364346437,71032702.36579213
India,Medium,Early_Loss,2071,1969484.7487575375,73002187.11454967
India,Medium,Early_Loss,2072,1855334.9017353556,74857522.01628502
India,Medium,Early_Loss,2073,1739486.6696258192,76597008.68591084
India,Medium,Early_Loss,2074,1623125.3575812196,78220134.04349205
India,Medium,Early_Loss,2075,1507360.1566406607,79727494.20013271
India,Medium,Early_Loss,2076,1393210.539717414,81120704.73985013
India,Medium,Early_Loss,2077,1281595.4661684849,82402300.20601861
India,Medium,Early_Loss,2078,1173325.4723970704,83575625.67841569
India,Medium,Early_Loss,2079,1069097.6384507094,84644723.3168664
India,Medium,Early_Loss,2080,969493.3388602138,85614216.65572661
India,Medium,Early_Loss,2081,874978.6127154707,86489195.26844208
India,Medium,Early_Loss,2082,785906.9253709923,87275102.19381307
India,Medium,Early_Loss,2083,702524.0438051594,87977626.23761822
India,Medium,Early_Loss,2084,624974.7104884856,88602600.9481067
India,Medium,Early_Loss,2085,553310.7769911813,89155911.7250979
India,Medium,Early_Loss,2086,487500.448230033,89643412.17332792
India,Medium,Early_Loss,2087,427438.2904367066,90070850.46376462
India,Medium,Early_Loss,2088,372955.6693883282,90443806.13315295
India,Medium,Early_Loss,2089,323831.3085845291,90767637.44173747
India,Medium,Early_Loss,2090,279801.6880404402,91047439.12977791
India,Medium,Early_Loss,2091,240571.04120853473,91288010.17098644
India,Medium,Early_Loss,2092,205820.74822390772,91493830.91921034
India,Medium,Early_Loss,2093,175217.96622874078,91669048.88543908
India,Medium,Early_Loss,2094,148425.30360038148,91817474.18903947
India,Medium,Early_Loss,2095,125098.21196664109,91942572.4010061
India,Medium,Early_Loss,2096,104910.43378944258,92047482.83479555
India,Medium,Early_Loss,2097,87537.07967648604,92135019.91447203
India,Medium,Early_Loss,2098,72671.18062026477,92207691.0950923
India,Medium,Early_Loss,2099,60018.92985304674,92267710.02494535
India,Medium,Early_Loss,2100,49315.87118651593,92317025.89613186
India,Medium,Early_Loss,2101,40314.489955500634,92357340.38608736
India,Medium,Early_Loss,2102,32789.32383546197,92390129.70992282
India,Medium,Early_Loss,2103,26525.689522832956,92416655.39944565
India,Medium,Early_Loss,2104,21347.96772808155,92438003.36717373
India,Medium,Early_Loss,2105,17095.08041185219,92455098.44758558
India,Medium,Early_Loss,2106,13625.744427891912,92468724.19201347
India,Medium,Early_Loss,2107,10781.859587904139,92479506.05160138
India,Medium,Early_Loss,2108,8503.389997387363,92488009.44159877
India,Medium,Early_Loss,2109,6667.71894610739,92494677.16054489
India,Medium,Early_Loss,2110,5201.082904466835,92499878.24344936
India,Medium,Early_Loss,2111,4035.6196077823574,92503913.86305714
India,Medium,Early_Loss,2112,3114.2379102331147,92507028.10096736
India,Medium,Early_Loss,2113,2389.344953681877,92509417.44592105
India,Medium,Early_Loss,2114,1821.6791881064048,92511239.12510915
India,Medium,Early_Loss,2115,1379.2134888621285,92512618.33859801
India,Medium,Early_Loss,2116,1036.0916232948543,92513654.4302213
India,Medium,Early_Loss,2117,771.5915755247324,92514426.02179682
India,Medium,Early_Loss,2118,569.1512639898641,92514995.17306082
India,Medium,Early_Loss,2119,415.51358262106754,92515410.68664344
India,Medium,Early_Loss,2120,300.03272590226163,92515710.71936934
India,Medium,Early_Loss,2121,214.14625965293385,92515924.86562899
India,Medium,Early_Loss,2122,150.98414126845404,92516075.84977026
India,Medium,Early_Loss,2123,105.07286909677933,92516180.92263936
India,Medium,Early_Loss,2124,72.09842222889465,92516253.02106158
India,Medium,Early_Loss,2125,48.70504581238442,92516301.7261074
India,Medium,Early_Loss,2126,32.319174398145826,92516334.0452818
India,Medium,Early_Loss,2127,20.99518220920785,92516355.04046401
India,Medium,Early_Loss,2128,13.282553351228765,92516368.32301736
India,Medium,Early_Loss,2129,8.11428816699052,92516376.43730552
India,Medium,Early_Loss,2130,4.715547670510403,92516381.15285319
India,Medium,Regular_Loss,2014,0.0,0.0
India,Medium,Regular_Loss,2015,0.002263547769636576,0.002263547769636576
India,Medium,Regular_Loss,2016,0.09266948955052685,0.09493303732016344
India,Medium,Regular_Loss,2017,0.7778772705566108,0.8728103078767743
India,Medium,Regular_Loss,2018,3.4841439641295575,4.356954272006332
India,Medium,Regular_Loss,2019,11.334785179979397,15.691739451985729
India,Medium,Regular_Loss,2020,30.510480436735747,46.20221988872147
India,Medium,Regular_Loss,2021,72.30242287818731,118.50464276690879
India,Medium,Regular_Loss,2022,155.48821882723337,273.99286159414214
India,Medium,Regular_Loss,2023,308.7421790223158,582.7350406164579
India,Medium,Regular_Loss,2024,573.33186810441,1156.066908720868
India,Medium,Regular_Loss,2025,1006.6189089865208,2162.6858177073887
India,Medium,Regular_Loss,2026,1686.2702611128148,3848.9560788202034
India,Medium,Regular_Loss,2027,2715.2212754875495,6564.1773543077525
India,Medium,Regular_Loss,2028,4228.378966742028,10792.55632104978
India,Medium,Regular_Loss,2029,6401.939305208801,17194.49562625858
India,Medium,Regular_Loss,2030,9463.889832029345,26658.385458287925
India,Medium,Regular_Loss,2031,13705.747977689658,40364.13343597758
India,Medium,Regular_Loss,2032,19496.00513420585,59860.13857018343
India,Medium,Regular_Loss,2033,27294.882924556554,87155.02149473998
India,Medium,Regular_Loss,2034,37669.783552707435,124824.80504744741
India,Medium,Regular_Loss,2035,51310.50154617411,176135.30659362153
India,Medium,Regular_Loss,2036,69042.92147122111,245178.22806484264
India,Medium,Regular_Loss,2037,91839.63470127486,337017.8627661175
India,Medium,Regular_Loss,2038,120825.7419862148,457843.6047523323
India,Medium,Regular_Loss,2039,157278.12576843912,615121.7305207715
India,Medium,Regular_Loss,2040,202616.69412521814,817738.4246459897
India,Medium,Regular_Loss,2041,258386.4728995439,1076124.8975455335
India,Medium,Regular_Loss,2042,326229.8429086226,1402354.740454156
India,Medium,Regular_Loss,2043,407848.51970760495,1810203.260161761
India,Medium,Regular_Loss,2044,504954.8695148516,2315158.1296766126
India,Medium,Regular_Loss,2045,619211.7028873969,2934369.8325640094
India,Medium,Regular_Loss,2046,752158.7699897568,3686528.602553766
India,Medium,Regular_Loss,2047,905123.0022431227,4591651.604796889
India,Medium,Regular_Loss,2048,1079108.6027653439,5670760.207562233
India,Medium,Regular_Loss,2049,1274663.1659329596,6945423.373495193
India,Medium,Regular_Loss,2050,1491718.028511846,8437141.40200704
India,Medium,Regular_Loss,2051,1729405.7758884567,10166547.177895496
India,Medium,Regular_Loss,2052,1985865.4005363118,12152412.578431807
India,Medium,Regular_Loss,2053,2258055.0904013333,14410467.66883314
India,Medium,Regular_Loss,2054,2541602.002116724,16952069.670949865
India,Medium,Regular_Loss,2055,2830725.2835600344,19782794.9545099
India,Medium,Regular_Loss,2056,3118269.1066693794,22901064.06117928
India,Medium,Regular_Loss,2057,3395874.451688617,26296938.512867898
India,Medium,Regular_Loss,2058,3654302.2268221118,29951240.73969001
India,Medium,Regular_Loss,2059,3883898.5933604194,33835139.33305043
India,Medium,Regular_Loss,2060,4075170.839338683,37910310.17238911
India,Medium,Regular_Loss,2061,4219424.058295321,42129734.23068443
India,Medium,Regular_Loss,2062,4309398.930604062,46439133.16128849
India,Medium,Regular_Loss,2063,4339849.776065857,50778982.93735435
India,Medium,Regular_Loss,2064,4308007.624042627,55086990.56139698
India,Medium,Regular_Loss,2065,4213882.145686552,59300872.70708353
India,Medium,Regular_Loss,2066,4060366.9600449,63361239.66712843
India,Medium,Regular_Loss,2067,3853125.6026553344,67214365.26978377
India,Medium,Regular_Loss,2068,3600252.6150094224,70814617.88479319
India,Medium,Regular_Loss,2069,3311727.4054611027,74126345.2902543
India,Medium,Regular_Loss,2070,2998706.2125692503,77125051.50282355
India,Medium,Regular_Loss,2071,2672724.126894176,79797775.62971772
India,Medium,Regular_Loss,2072,2344896.8447321705,82142672.47444989
India,Medium,Regular_Loss,2073,2025214.0044554563,84167886.47890535
India,Medium,Regular_Loss,2074,1722000.5025412876,85889886.98144664
India,Medium,Regular_Loss,2075,1441592.6601706469,87331479.64161728
India,Medium,Regular_Loss,2076,1188240.0920647783,88519719.73368207
India,Medium,Regular_Loss,2077,964210.1168094141,89483929.85049148
India,Medium,Regular_Loss,2078,770046.234819999,90253976.08531147
India,Medium,Regular_Loss,2079,604919.1390635258,90858895.224375
India,Medium,Regular_Loss,2080,467008.26803328044,91325903.49240828
India,Medium,Regular_Loss,2081,353861.8529714118,91679765.34537968
India,Medium,Regular_Loss,2082,262699.9265565176,91942465.2719362
India,Medium,Regular_Loss,2083,190643.46425843734,92133108.73619463
India,Medium,Regular_Loss,2084,134869.76222940692,92267978.49842404
India,Medium,Regular_Loss,2085,92706.47087036002,92360684.9692944
India,Medium,Regular_Loss,2086,61682.97425670645,92422367.94355111
India,Medium,Regular_Loss,2087,39558.02272108567,92461925.96627219
India,Medium,Regular_Loss,2088,24337.921295319684,92486263.8875675
India,Medium,Regular_Loss,2089,14292.329120865426,92500556.21668836
India,Medium,Regular_Loss,2090,7967.489722276427,92508523.70641065
India,Medium,Regular_Loss,2091,4191.92864212865,92512715.63505277
India,Medium,Regular_Loss,2092,2068.747500465751,92514784.38255323
India,Medium,Regular_Loss,2093,951.4479592042871,92515735.83051243
India,Medium,Regular_Loss,2094,405.0277149752628,92516140.85822742
India,Medium,Regular_Loss,2095,158.45218468545772,92516299.31041211
India,Medium,Regular_Loss,2096,56.541434336204645,92516355.85184644
India,Medium,Regular_Loss,2097,18.258979892111082,92516374.11082633
India,Medium,Regular_Loss,2098,5.292393594802188,92516379.40321992
India,Medium,Regular_Loss,2099,1.3650575716095,92516380.7682775
India,Medium,Regular_Loss,2100,0.31049597952436647,92516381.07877347
India,Medium,Regular_Loss,2101,0.06169769419624212,92516381.14047116
India,Medium,Regular_Loss,2102,0.010604822408238405,92516381.15107599
India,Medium,Regular_Loss,2103,0.0015605504206460325,92516381.15263654
India,Medium,Regular_Loss,2104,0.00019449500507600986,92516381.15283103
India,Medium,Regular_Loss,2105,2.0300308981151224e-05,92516381.15285133
India,Medium,Regular_Loss,2106,1.7536737010146618e-06,92516381.15285309
India,Medium,Regular_Loss,2107,1.238422791419417e-07,92516381.1528532
India,Medium,Regular_Loss,2108,7.058966409197791e-09,92516381.1528532
India,Medium,Regular_Loss,2109,3.01308617397377e-10,92516381.1528532
India,Medium,Regular_Loss,2110,0.0,92516381.1528532
India,Medium,Regular_Loss,2111,0.0,92516381.1528532
India,Medium,Regular_Loss,2112,0.0,92516381.1528532
India,Medium,Regular_Loss,2113,0.0,92516381.1528532
India,Medium,Regular_Loss,2114,0.0,92516381.1528532
India,Medium,Regular_Loss,2115,0.0,92516381.1528532
India,Medium,Regular_Loss,2116,0.0,92516381.1528532
India,Medium,Regular_Loss,2117,0.0,92516381.1528532
India,Medium,Regular_Loss,2118,0.0,92516381.1528532
India,Medium,Regular_Loss,2119,0.0,92516381.1528532
India,Medium,Regular_Loss,2120,0.0,92516381.1528532
India,Medium,Regular_Loss,2121,0.0,92516381.1528532
India,Medium,Regular_Loss,2122,0.0,92516381.1528532
India,Medium,Regular_Loss,2123,0.0,92516381.1528532
India,Medium,Regular_Loss,2124,0.0,92516381.1528532
India,Medium,Regular_Loss,2125,0.0,92516381.1528532
India,Medium,Regular_Loss,2126,0.0,92516381.1528532
India,Medium,Regular_Loss,2127,0.0,92516381.1528532
India,Medium,Regular_Loss,2128,0.0,92516381.1528532
India,Medium,Regular_Loss,2129,0.0,92516381.1528532
India,Medium,Regular_Loss,2130,0.0,92516381.1528532
India,High,Fixed_25,2014,0.0,0.0
India,High,Fixed_25,2015,0.0,0.0
India,High,Fixed_25,2016,0.0,0.0
India,High,Fixed_25,2017,0.0,0.0
India,High,Fixed_25,2018,0.0,0.0
India,High,Fixed_25,2019,0.0,0.0
India,High,Fixed_25,2020,0.0,0.0
India,High,Fixed_25,2021,0.0,0.0
India,High,Fixed_25,2022,0.0,0.0
India,High,Fixed_25,2023,0.0,0.0
India,High,Fixed_25,2024,0.0,0.0
India,High,Fixed_25,2025,0.0,0.0
India,High,Fixed_25,2026,0.0,0.0
India,High,Fixed_25,2027,0.0,0.0
India,High,Fixed_25,2028,0.0,0.0
India,High,Fixed_25,2029,0.0,0.0
India,High,Fixed_25,2030,0.0,0.0
India,High,Fixed_25,2031,0.0,0.0
India,High,Fixed_25,2032,0.0,0.0
India,High,Fixed_25,2033,0.0,0.0
India,High,Fixed_25,2034,0.0,0.0
India,High,Fixed_25,2035,0.0,0.0
