region,capacity_scenario,lifetime_scenario,price_scenario,material,full_period_material_tonnes,full_period_gross_benchmark_value_real_2026_usd,full_period_quality_adjusted_value_real_2026_usd,full_period_present_value_3pct_real_2026_usd,full_period_present_value_5pct_real_2026_usd,full_period_present_value_7pct_real_2026_usd
Maharashtra,High,Regular_Loss,Upside,Aluminium,2470676.933570032,9168615821.503492,7334892657.202794,2773264888.488405,1506945499.0700126,843603141.5012906
Maharashtra,High,Regular_Loss,Upside,Copper,570156.2154392381,9090030768.2936,8362828306.830113,3161919225.772751,1718133729.4824038,961828422.1991919
Maharashtra,High,Regular_Loss,Upside,Glass,13303645.026915558,9001830481.319914,6301281336.923939,2382500062.8046646,1294633664.8101406,724769252.9198031
Maharashtra,High,Regular_Loss,Upside,Polymers,1710468.6463177144,2587876210.775418,1552725726.4652507,587073313.8037355,319005765.2022068,178582613.5369091
Maharashtra,High,Regular_Loss,Upside,Silicon,665182.2513457779,2278293119.148224,1708719839.3611681,646053453.8444111,351054581.3602839,196523860.92046502
Maharashtra,High,Regular_Loss,Upside,Silver,10452.863949719365,24906340737.33197,23661023700.46537,8945919467.31388,4860979528.22399,2721152298.5535913
Maharashtra,Medium,Early_Loss,Downside,Aluminium,1530728.6704017574,3968541321.8082,3174833057.4465604,1391483254.2273662,855809597.2057592,551892738.0818793
Maharashtra,Medium,Early_Loss,Downside,Copper,353245.0777850209,3934526587.522081,3619764460.520314,1586490231.115453,975745530.2009233,629236776.6054292
Maharashtra,Medium,Early_Loss,Downside,Glass,8242385.1483171545,4661600158.187668,3263120110.731367,1429148227.1979566,878343185.6743459,565891535.5550498
Maharashtra,Medium,Early_Loss,Downside,Polymers,1059735.2333550628,1120135675.6708946,672081405.4025367,294563526.3881792,181166601.97233284,116830346.77100243
Maharashtra,Medium,Early_Loss,Downside,Silicon,412119.25741585775,986135809.6524949,739601857.2393712,324156760.53586227,199367448.95989284,128567671.6528111
Maharashtra,Medium,Early_Loss,Downside,Silver,6476.15975939205,9010454288.612375,8559931574.181756,3754561390.306767,2310944368.388451,1491763982.479466
Maharashtra,Medium,Early_Loss,Reference,Aluminium,1530728.6704017574,4753295203.765057,3802636163.012046,1664307933.767847,1022176720.579055,657974697.7942863
Maharashtra,Medium,Early_Loss,Reference,Copper,353245.0777850209,4712554271.460518,4335549929.743676,1897549446.2250962,1165427881.8991246,750185406.2565747
Maharashtra,Medium,Early_Loss,Reference,Glass,8242385.1483171545,5099481267.412341,3569636887.1886387,1562330640.4661658,959544792.2407374,617658553.5395701
Maharashtra,Medium,Early_Loss,Reference,Polymers,1059735.2333550628,1341635402.7798429,804981241.6679058,352317868.34451985,216384910.48378247,139286870.08461288
Maharashtra,Medium,Early_Loss,Reference,Silicon,412119.25741585775,1181137912.9464226,885853434.7098169,387713374.70667595,238123954.01198003,153280282.6793545
Maharashtra,Medium,Early_Loss,Reference,Silver,6476.15975939205,11826935930.828936,11235589134.287487,4917504419.339118,3020209444.903253,1944107468.6771598
Maharashtra,Medium,Early_Loss,Upside,Aluminium,1530728.6704017574,5673587741.750886,4538870193.400709,1984055532.183389,1217039214.373017,782129176.7925892
Maharashtra,Medium,Early_Loss,Upside,Copper,353245.0777850209,5624958897.0859375,5174962185.319063,2262107510.267739,1387599037.6609478,891739296.6692954
Maharashtra,Medium,Early_Loss,Upside,Glass,8242385.1483171545,5573676927.3017,3901573849.111189,1706513553.9699128,1047426814.7879612,673662490.597217
Maharashtra,Medium,Early_Loss,Upside,Polymers,1059735.2333550628,1601391424.0128412,960834854.4077047,420005337.7102445,257635412.8943313,165569170.67250887
Maharashtra,Medium,Early_Loss,Upside,Silicon,412119.25741585775,1409819777.0048022,1057364832.7536018,462201044.8792183,283518675.46931,182203026.51823333
Maharashtra,Medium,Early_Loss,Upside,Silver,6476.15975939205,15403531524.805353,14633354948.565084,6392933811.985141,3919240078.0418034,2516804253.6455474
Maharashtra,Medium,Fixed_25,Downside,Aluminium,1659955.1869509846,4297616074.898198,3438092859.9185586,1440521469.8401456,823024183.7122984,477564073.4336292
Maharashtra,Medium,Fixed_25,Downside,Copper,383066.5816040734,4260780810.5031657,3919918345.6629124,1642400821.332513,938365462.5124067,544491451.7888669
Maharashtra,Medium,Fixed_25,Downside,Glass,8938220.23742838,5051738940.156055,3536217258.109239,1481634467.0941424,846513587.8713989,491193922.6588985
Maharashtra,Medium,Fixed_25,Downside,Polymers,1149199.74481222,1213018259.221958,727810955.5331748,304944441.62722373,174226247.5100071,101095688.44579674
Maharashtra,Medium,Fixed_25,Downside,Silicon,446911.011871419,1067907012.6613479,800930259.4960109,335580591.23393565,191729833.91955224,111252235.71484023
Maharashtra,Medium,Fixed_25,Downside,Silver,7022.887329408012,9750255577.00586,9262742798.155567,3880982979.228302,2217351782.2231073,1286629931.7930496
Maharashtra,Medium,Fixed_25,Reference,Aluminium,1659955.1869509846,5154575844.279545,4123660675.4236364,1727766520.3679156,987138102.307521,572792030.3060201
Maharashtra,Medium,Fixed_25,Reference,Copper,383066.5816040734,5110395498.534542,4701563858.651778,1969901324.9958575,1125478838.0060754,653064963.4341935
Maharashtra,Medium,Fixed_25,Reference,Glass,8938220.23742838,5529987478.694565,3870991235.086195,1621900923.2452133,926653098.453468,537695291.4812863
Maharashtra,Medium,Fixed_25,Reference,Polymers,1149199.74481222,1454898368.929719,872939021.3578312,365751436.43938357,208967574.3954921,121254524.49492213
Maharashtra,Medium,Fixed_25,Reference,Silicon,446911.011871419,1280851429.1336055,960638571.8502041,402496542.09152865,229961437.5332174,133436323.03204133
Maharashtra,Medium,Fixed_25,Reference,Silver,7022.887329408012,12825384422.28548,12184115201.171206,5105004504.941895,2916681391.7696443,1692419583.6856358
Maharashtra,Medium,Fixed_25,Upside,Aluminium,1659955.1869509846,6160195285.898559,4928156228.718847,2064840928.8061247,1179721410.2716486,684539498.7848102
Maharashtra,Medium,Fixed_25,Upside,Copper,383066.5816040734,6107395683.019542,5618804028.377978,2354214434.4217935,1345051395.4427347,780473084.627806
Maharashtra,Medium,Fixed_25,Upside,Glass,8938220.23742838,6048065863.577167,4233646104.504016,1773849153.5064576,1013466846.665889,588069421.4848075
Maharashtra,Medium,Fixed_25,Upside,Polymers,1149199.74481222,1738738228.808629,1043242937.2851774,437106823.651643,249735595.24308264,144910381.13571346
Maharashtra,Medium,Fixed_25,Upside,Silicon,446911.011871419,1530736024.4668386,1148052018.3501291,481020626.34976315,274825205.0656519,159468758.03987873
Maharashtra,Medium,Fixed_25,Upside,Silver,7022.887329408012,16734217666.499428,15897506783.174456,6660872981.375675,3805607665.7547917,2208223688.5804725
Maharashtra,Medium,Regular_Loss,Downside,Aluminium,1651997.82128631,4277181836.3499613,3421745469.0799694,1329262477.7989852,735256641.1347706,418894208.80266196
Maharashtra,Medium,Regular_Loss,Downside,Copper,381230.2664506869,4240521715.7012563,3901279978.445156,1515549633.2490013,838297891.8210347,477599402.0174317
Maharashtra,Medium,Regular_Loss,Downside,Glass,8895372.883849362,5027618109.170601,3519332676.4194207,1367138763.210518,756185028.7722211,430798108.443425
Maharashtra,Medium,Regular_Loss,Downside,Polymers,1143690.7993520608,1207250618.7346919,724350371.2408152,281391990.71667653,155646708.90218076,88675846.40608005
Maharashtra,Medium,Regular_Loss,Downside,Silicon,444768.6441924681,1062829344.88839,797122008.6662924,309661950.5812507,171283707.6757103,97584638.06170715
Maharashtra,Medium,Regular_Loss,Downside,Silver,6989.221551595927,9704100528.754118,9218895502.316412,3581404066.589603,1981048056.6030815,1128707143.0394435
Maharashtra,Medium,Regular_Loss,Reference,Aluminium,1651997.82128631,5129866234.549314,4103892987.6394515,1594182747.5731523,881742025.4919901,502306332.92419195
Maharashtra,Medium,Regular_Loss,Reference,Copper,381230.2664506869,5085897677.152001,4679025862.979841,1817596688.9676547,1005312213.1058149,572701171.782441
Maharashtra,Medium,Regular_Loss,Reference,Glass,8895372.883849362,5503478249.508762,3852434774.656133,1496502241.26342,827714965.1592008,471528470.726578
Maharashtra,Medium,Regular_Loss,Reference,Polymers,1143690.7993520608,1447923988.8877025,868754393.3326215,337473045.6911517,186656245.84738058,106333385.11531101
Maharashtra,Medium,Regular_Loss,Reference,Silicon,444768.6441924681,1274711381.9420557,956033536.4565417,371377171.50783235,205408608.2196647,117016135.97050795
Maharashtra,Medium,Regular_Loss,Reference,Silver,6989.221551595927,12763903079.632124,12125707925.650518,4710306636.992013,2605269264.839488,1484156604.6162293
Maharashtra,Medium,Regular_Loss,Upside,Aluminium,1651997.82128631,6130448317.772747,4904358654.218198,1905045961.4861102,1053626505.7682381,600177282.275941
Maharashtra,Medium,Regular_Loss,Upside,Copper,381230.2664506869,6077903678.905583,5591671384.593138,2172025282.044691,1201285142.000342,684288073.446422
Maharashtra,Medium,Regular_Loss,Upside,Glass,8895372.883849362,6018964086.257036,4213274860.3799253,1636636383.5387244,905199356.474693,515648498.9153832
Maharashtra,Medium,Regular_Loss,Upside,Polymers,1143690.7993520608,1730342035.462308,1038205221.2773846,403279776.9158178,223042525.37158832,127051717.07110438
Maharashtra,Medium,Regular_Loss,Upside,Silicon,444768.6441924681,1523344253.0025344,1142508189.751901,443795155.7599992,245450424.13334352,139815928.77868542
Maharashtra,Medium,Regular_Loss,Upside,Silver,6989.221551595927,16653136470.222061,15820479646.710958,6145173757.580377,3398639848.1477976,1935896895.4469101
Rajasthan,Conservative,Early_Loss,Downside,Aluminium,1742465.1128085172,4520218003.811458,3616174403.0491667,1602725637.340586,996352961.3034698,651079685.0235498
Rajasthan,Conservative,Early_Loss,Downside,Copper,402107.3337250424,4481474797.719572,4122956813.9020066,1827336807.0181987,1135985097.232527,742324104.0303662
Rajasthan,Conservative,Early_Loss,Downside,Glass,9382504.453584323,5307960935.426056,3715572654.7982388,1645070983.852492,1021627950.7009305,666710212.4221078
Rajasthan,Conservative,Early_Loss,Downside,Polymers,1206322.0011751272,1275848488.7268608,765509093.2361164,339281492.70465016,210918270.7856716,137827262.6692384
Rajasthan,Conservative,Early_Loss,Downside,Silicon,469125.2226792162,1123220972.0228863,842415729.0171647,373367303.5947355,232108110.03671092,151674036.25358894
Rajasthan,Conservative,Early_Loss,Downside,Silver,7371.967784959111,10266459253.022623,9753136290.371492,4327468376.874648,2693159704.3123474,1762363449.5839555
Rajasthan,Conservative,Early_Loss,Reference,Aluminium,1742465.1128085172,5410789791.548648,4328631833.238919,1914631926.3837013,1187883131.0288513,774238575.7346579
Rajasthan,Conservative,Early_Loss,Reference,Copper,402107.3337250424,5364413412.39236,4935260339.40097,2182954655.15762,1354356926.2215319,882742881.1838727
Rajasthan,Conservative,Early_Loss,Reference,Glass,9382504.453584323,5804861680.388085,4063403176.27166,1797316508.0286572,1115097858.5421638,726798584.1794758
Rajasthan,Conservative,Early_Loss,Reference,Polymers,1206322.0011751272,1527215716.707723,916329430.0246336,405309032.83067626,251463352.46928942,163898806.86045048
Rajasthan,Conservative,Early_Loss,Reference,Silicon,469125.2226792162,1344517579.4508605,1008388184.5881454,446028280.2466743,276726540.8905822,180364850.11916476
Rajasthan,Conservative,Early_Loss,Reference,Silver,7371.967784959111,13462884474.151865,12789740250.444271,5657132774.753052,3509819564.0204043,2287630516.294279
Rajasthan,Conservative,Early_Loss,Upside,Aluminium,1742465.1128085172,6454967161.95863,5163973729.566904,2280040354.2247987,1412091136.8093894,918265378.4911089
Rajasthan,Conservative,Early_Loss,Upside,Copper,402107.3337250424,6399641042.098649,5887669758.730758,2599572605.374384,1609986169.20959,1046954067.2672993
Rajasthan,Conservative,Early_Loss,Upside,Glass,9382504.453584323,6342917652.650223,4440042356.855155,1962104976.8340771,1216228737.7426293,791779247.2162575
Rajasthan,Conservative,Early_Loss,Upside,Polymers,1206322.0011751272,1821938696.6341429,1093163217.9804857,482662457.4944897,298926015.5135874,194387885.8956933
Rajasthan,Conservative,Early_Loss,Upside,Silicon,469125.2226792162,1603983366.2707126,1202987524.7030346,531152992.9456014,328957525.79049075,213917005.1091954
Rajasthan,Conservative,Early_Loss,Upside,Silver,7371.967784959111,17520743061.85984,16644705908.76685,7343097006.1737,4544097078.799877,2951865722.7047935
Rajasthan,Conservative,Fixed_25,Downside,Aluminium,1905127.4630063372,4932365930.182076,3945892744.145662,1666245064.2146504,962324070.4537758,566763867.2044098
Rajasthan,Conservative,Fixed_25,Downside,Copper,439644.7991553086,4890090166.138726,4498882952.847629,1899758052.416305,1097187287.23753,646191994.0015963
Rajasthan,Conservative,Fixed_25,Downside,Glass,10258378.646957202,5797871332.001214,4058509932.40085,1713800293.4728057,989789143.13361,582939510.4029977
Rajasthan,Conservative,Fixed_25,Downside,Polymers,1318934.397465926,1392178787.0771782,835307272.2463069,352727940.0961926,203714684.21191144,119978420.75780642
Rajasthan,Conservative,Fixed_25,Downside,Silicon,512918.93234786007,1225634880.8398676,919226160.6299006,388164644.1908494,224180817.35176218,132032015.92517295
Rajasthan,Conservative,Fixed_25,Downside,Silver,8060.154651180657,11190350087.223808,10630832582.86262,4489116524.00282,2592646771.413443,1526947683.8175924
Rajasthan,Conservative,Fixed_25,Reference,Aluminium,1905127.4630063372,5915897054.500429,4732717643.600344,1998500193.8206656,1154214876.685396,679778576.8640381
Rajasthan,Conservative,Fixed_25,Reference,Copper,439644.7991553086,5865191354.331183,5395976045.984689,2278576493.6419086,1315970293.5025768,775044951.6657586
Rajasthan,Conservative,Fixed_25,Reference,Glass,10258378.646957202,6346756285.085951,4442729399.560165,1876045907.3910334,1083492562.247803,638126441.5190334
Rajasthan,Conservative,Fixed_25,Reference,Polymers,1318934.397465926,1669784136.5358367,1001870481.921502,423063132.66137564,244336109.15061286,143902540.08151394
Rajasthan,Conservative,Fixed_25,Reference,Silicon,512918.93234786007,1470030789.2982905,1102523091.973718,465566040.26033485,268883261.2623757,158359664.5439181
Rajasthan,Conservative,Fixed_25,Reference,Silver,8060.154651180657,14719669710.71685,13983686225.181007,5904937022.630365,3410340503.5856247,2008531046.4951797
Rajasthan,Conservative,Fixed_25,Upside,Aluminium,1905127.4630063372,7070044606.568081,5656035685.254465,2388392730.0253253,1379393621.720034,812398325.5188624
Rajasthan,Conservative,Fixed_25,Upside,Copper,439644.7991553086,7009446601.109025,6448690873.020304,2723109834.588928,1572706318.2926514,926250462.0839864
Rajasthan,Conservative,Fixed_25,Upside,Glass,10258378.646957202,6941353878.31541,4858947714.820786,2051803779.7933416,1184999858.393465,697909491.1998448
Rajasthan,Conservative,Fixed_25,Upside,Polymers,1318934.397465926,1995546612.7774017,1197327967.666441,505599605.9016851,292004268.29198736,171976856.25729164
Rajasthan,Conservative,Fixed_25,Upside,Silicon,512918.93234786007,1756822871.9363773,1317617153.9522831,556394514.9180418,321340387.3615965,189254458.2659586
Rajasthan,Conservative,Fixed_25,Upside,Silver,8060.154651180657,19205830313.366924,18245538797.698578,7704603479.328605,4449720836.805246,2620677448.355401
Rajasthan,Conservative,Regular_Loss,Downside,Aluminium,1879983.2537699044,4867730466.039448,3894184372.831559,1530697646.8564594,857271423.4694387,496283240.7956614
Rajasthan,Conservative,Regular_Loss,Downside,Copper,433842.2893315164,4826008698.530338,4439928002.647911,1745214580.30596,977412221.5390115,565833983.9855402
Rajasthan,Conservative,Regular_Loss,Downside,Glass,10122986.751068717,5721614860.090638,4005130402.0634465,1574214306.947426,881582601.8329694,510304315.3936282
Rajasthan,Conservative,Regular_Loss,Downside,Polymers,1301526.8679945492,1373935184.849366,824361110.9096195,324033864.8146262,181476056.43244806,105058354.8540766
Rajasthan,Conservative,Regular_Loss,Downside,Silicon,506149.3375534358,1209573728.7449427,907180296.5587069,356587827.4549333,199707992.66723603,115613010.18594535
Rajasthan,Conservative,Regular_Loss,Downside,Silver,7953.775304411134,11044276116.73156,10492062310.894981,4124401739.6830916,2310050260.0334077,1337458848.4171906
Rajasthan,Conservative,Regular_Loss,Reference,Aluminium,1879983.2537699044,5837817998.768995,4670254399.015197,1835538080.8479397,1027861044.4053546,594919368.9964192
Rajasthan,Conservative,Regular_Loss,Reference,Copper,433842.2893315164,5787781521.399427,5324758999.687473,2092776341.546857,1171908825.305036,678293299.144488
Rajasthan,Conservative,Regular_Loss,Reference,Glass,10122986.751068717,6262990673.018704,4384093471.113093,1723068986.9746268,964880819.9697254,558466819.7102716
Rajasthan,Conservative,Regular_Loss,Reference,Polymers,1301526.8679945492,1647746030.1497793,988647618.0898676,388565631.8692667,217588226.77689654,125938667.76033905
Rajasthan,Conservative,Regular_Loss,Reference,Silicon,506149.3375534358,1450629062.9215226,1087971797.191142,427602758.6535794,239448161.1066556,138591057.31099772
Rajasthan,Conservative,Regular_Loss,Reference,Silver,7953.775304411134,14525396906.253994,13799127060.941294,5423435436.013522,3037004826.917386,1757798882.5464609
Rajasthan,Conservative,Regular_Loss,Upside,Aluminium,1879983.2537699044,6976134415.307873,5580907532.246299,2193222875.997118,1228010003.981016,710636231.2531204
Rajasthan,Conservative,Regular_Loss,Upside,Copper,433842.2893315164,6916341322.773603,6363034016.951716,2500588244.1326294,1400107309.3112435,810227097.8358173
Rajasthan,Conservative,Regular_Loss,Upside,Glass,10122986.751068717,6849439457.629419,4794607620.340592,1884312275.2086668,1055108807.5003157,610633663.5625143
Rajasthan,Conservative,Regular_Loss,Upside,Polymers,1301526.8679945492,1969040108.999407,1181424065.3996441,464284038.306776,259957822.78634927,150434806.61458328
Rajasthan,Conservative,Regular_Loss,Upside,Silicon,506149.3375534358,1733487294.709526,1300115471.0321445,510928191.52260184,286074405.5573621,165548193.22661093
Rajasthan,Conservative,Regular_Loss,Upside,Silver,7953.775304411134,18949968381.95886,18002469962.860916,7074394525.577302,3960814338.226811,2291890553.715598
Rajasthan,High,Early_Loss,Downside,Aluminium,3965550.003096232,10276800419.443766,8221440335.555014,3391530390.7854557,2006098787.331251,1247143224.6191318
Rajasthan,High,Early_Loss,Downside,Copper,915126.9237914381,10188717013.669983,9373619652.576384,3866830461.067923,2287239978.6950974,1421921921.5532007
Rajasthan,High,Early_Loss,Downside,Glass,21352961.55513356,12074062016.562958,8451843411.59407,3484565366.8817015,2059866571.6302855,1279492879.1149304
Rajasthan,High,Early_Loss,Downside,Polymers,2745380.7713743146,2900665470.7890487,1740399282.4734292,717954131.8426855,424671681.30417705,264008140.2624699
Rajasthan,High,Early_Loss,Downside,Silicon,1067648.077756678,2553663948.6590357,1915247961.4942768,790083173.0428444,467336191.2481654,290531636.9339001
Rajasthan,High,Early_Loss,Downside,Silver,16777.326936176367,23327998771.547585,22161598832.970207,9147773919.665113,5414459593.619456,3369050758.501828
Rajasthan,High,Early_Loss,Reference,Aluminium,3965550.003096232,12314024147.114574,9851219317.691662,4059300708.709116,2398232351.956042,1488491236.3534122
Rajasthan,High,Early_Loss,Reference,Copper,915126.9237914381,12208479508.57063,11231801147.884977,4628184277.433463,2734328413.054407,1697093226.52746
Rajasthan,High,Early_Loss,Reference,Glass,21352961.55513356,13210863784.545582,9247604649.181908,3810574802.539462,2251285240.187291,1397286775.7444012
Rajasthan,High,Early_Loss,Reference,Polymers,2745380.7713743146,3475679510.3675957,2085407706.2205575,859314639.8239107,507682558.5534203,315099176.54137933
Rajasthan,High,Early_Loss,Reference,Silicon,1067648.077756678,3059890067.3314166,2294917550.4985623,945645421.0127842,558686730.7677609,346755518.4702942
Rajasthan,High,Early_Loss,Reference,Silver,16777.326936176367,30639202573.247746,29107242444.585358,11993951821.951672,7086019329.756391,4398021594.684332
Rajasthan,High,Early_Loss,Upside,Aluminium,3965550.003096232,14703617500.618639,11762894000.494911,4842206674.641494,2857754860.713242,1771131274.7338054
Rajasthan,High,Early_Loss,Upside,Copper,915126.9237914381,14577591436.689337,13411384121.75419,5520809224.992317,3258249896.770547,2019343356.7035308
Rajasthan,High,Early_Loss,Upside,Glass,21352961.55513356,14442074960.521597,10109452472.365116,4163576299.7729397,2458502424.856475,1524761125.7675862
Rajasthan,High,Early_Loss,Upside,Polymers,2745380.7713743146,4150151198.7174053,2490090719.230443,1025048249.2329848,604959022.5159158,374931334.88815546
Rajasthan,High,Early_Loss,Upside,Silicon,1067648.077756678,3653675890.7140665,2740256918.03555,1128029406.554713,665736044.7853819,412598696.21661407
Rajasthan,High,Early_Loss,Upside,Silver,16777.326936176367,39926534700.923294,37930207965.87713,15606886819.451153,9206359917.225119,5701977289.774419
Rajasthan,High,Fixed_25,Downside,Aluminium,4555890.555269046,11795178954.05647,9436143163.245178,3620677797.0443187,1968322222.626716,1094131171.2494023
Rajasthan,High,Fixed_25,Downside,Copper,1051359.3589082414,11694081385.593544,10758554874.746061,4128091328.139578,2244169283.6746798,1247466262.6895354
Rajasthan,High,Fixed_25,Downside,Glass,24531718.374525633,13864934370.557457,9705454059.390219,3724013234.5536323,2024498841.8775303,1125358065.66291
Rajasthan,High,Fixed_25,Downside,Polymers,3154078.0767247244,3329233508.2304854,1997540104.9382913,766462418.1229932,416674748.4769993,231616970.70756903
Rajasthan,High,Fixed_25,Downside,Silicon,1226585.9187262817,2930963143.5448375,2198222357.658628,843464829.3958075,458535849.02227575,254886298.48474082
Rajasthan,High,Fixed_25,Downside,Silver,19274.921579984424,26760419584.78004,25422398605.54104,9754654267.775785,5302958132.584311,2947755060.626252
Rajasthan,High,Fixed_25,Reference,Aluminium,4555890.555269046,14147179146.749207,11317743317.399366,4342653691.559922,2360812600.681328,1312304777.2314212
Rajasthan,High,Fixed_25,Reference,Copper,1051359.3589082414,14025922367.355122,12903848577.966711,4951247266.430653,2691664536.4552836,1496215425.517152
Rajasthan,High,Fixed_25,Reference,Glass,24531718.374525633,15177528841.135265,10624270188.794685,4076565871.976405,2216158312.7786384,1231895805.7582412
Rajasthan,High,Fixed_25,Reference,Polymers,3154078.0767247244,3993094385.914268,2395856631.5485606,919297721.6091728,499761159.67308044,277802209.76642716
Rajasthan,High,Fixed_25,Reference,Silicon,1226585.9187262817,3515407508.928711,2636555631.696533,1011654684.674453,549969510.9834638,305711523.3911147
Rajasthan,High,Fixed_25,Reference,Silver,19274.921579984424,35200376622.52296,33440357791.39681,12831170414.214973,6975455780.4693365,3877446240.9403567
Rajasthan,High,Fixed_25,Upside,Aluminium,4555890.555269046,16907188665.248503,13525750932.198801,5189873154.883508,2821389594.984166,1568325687.0368288
Rajasthan,High,Fixed_25,Upside,Copper,1051359.3589082414,16762275589.299557,15421293542.155594,5917198813.522805,3216788284.741927,1788115936.0936177
Rajasthan,High,Fixed_25,Upside,Glass,24531718.374525633,16599439769.291777,11619607838.504242,4458480057.308273,2423779708.623018,1347306300.2394223
Rajasthan,High,Fixed_25,Upside,Polymers,3154078.0767247244,4772117426.413614,2863270455.8481684,1098645875.446545,597260848.0113668,331999356.43871355
Rajasthan,High,Fixed_25,Upside,Silicon,1226585.9187262817,4201237389.599773,3150928042.19983,1209020995.6663861,657264475.545184,365353569.746927
Rajasthan,High,Fixed_25,Upside,Silver,19274.921579984424,45928507477.757805,43632082103.86991,16741767073.610884,9101387647.343086,5059187876.918488
Rajasthan,High,Regular_Loss,Downside,Aluminium,4370171.116029997,11314816314.10911,9051853051.28729,3268433834.952958,1731763339.3030276,949736036.4307271
Rajasthan,High,Regular_Loss,Downside,Copper,1008501.0267761531,11217835978.209444,10320409099.952688,3726482754.6051145,1974458271.101266,1082835125.2939034
Rajasthan,High,Regular_Loss,Downside,Glass,23531690.624776907,13300000330.731218,9310000231.511852,3361545656.100821,1781032436.0082736,976698471.3799196
Rajasthan,High,Regular_Loss,Downside,Polymers,3025503.0803284594,3193649351.0723767,1916189610.643426,691895783.3414716,366597524.29296345,201049919.34258327
Rajasthan,High,Regular_Loss,Downside,Silicon,1176584.5312388453,2811598681.2754955,2108699010.9566214,761406880.5682068,403427631.90128255,221248337.69882348
Rajasthan,High,Regular_Loss,Downside,Silver,18489.18549089614,25671162378.27576,24387604259.361973,8806127393.146036,4666064968.143791,2559130276.596399
Rajasthan,High,Regular_Loss,Reference,Aluminium,4370171.116029997,13570473858.052149,10856379086.44172,3919783945.098572,2076728821.9993718,1138791456.5201733
Rajasthan,High,Regular_Loss,Reference,Copper,1008501.0267761531,13454160072.963964,12377827267.126846,4469115182.011345,2367768335.5286393,1298385385.2054937
Rajasthan,High,Regular_Loss,Reference,Glass,23531690.624776907,14558821672.643227,10191175170.850258,3679606662.4345474,1949481225.6308105,1069014182.7267975
Rajasthan,High,Regular_Loss,Reference,Polymers,3025503.0803284594,3830317154.7266326,2298190292.8359795,829780292.3895917,439623375.48918056,241071120.49980998
Rajasthan,High,Regular_Loss,Reference,Silicon,1176584.5312388453,3372103032.3758435,2529077274.281883,913143914.4405377,483790002.79422414,265290256.5302288
Rajasthan,High,Regular_Loss,Reference,Silver,18489.18549089614,33765444389.61899,32077172170.138042,11581723839.553288,6136077917.282428,3364769167.1250086
Rajasthan,High,Regular_Loss,Upside,Aluminium,4370171.116029997,16217372169.11058,12973897735.288464,4684088452.676337,2481503072.0978847,1360612829.985338
Rajasthan,High,Regular_Loss,Upside,Copper,1008501.0267761531,16078371574.075813,14792101848.149748,5340531802.503065,2829268962.027336,1551293525.4838343
Rajasthan,High,Regular_Loss,Upside,Glass,23531690.624776907,15922466750.697815,11145726725.48847,4024148207.874751,2131951326.8850856,1169011407.0439606
Rajasthan,High,Regular_Loss,Upside,Polymers,3025503.0803284594,4577414132.60028,2746448479.560168,991576153.2470742,525310163.40985423,288028556.60093594
Rajasthan,High,Regular_Loss,Upside,Silicon,1176584.5312388453,4029826109.2906966,3022369581.968023,1091194546.7328637,578085287.5284431,316965257.01739556
Rajasthan,High,Regular_Loss,Upside,Silver,18489.18549089614,44053859163.76898,41851166205.580536,15109558525.739466,8004396943.201132,4388618036.448355
Rajasthan,Medium,Early_Loss,Downside,Aluminium,2714750.806431313,7038065766.876006,5630452613.500806,2398176360.6347866,1450682810.750205,922541547.6045436
Rajasthan,Medium,Early_Loss,Downside,Copper,626480.9553303029,6977741855.006181,6419522506.605686,2734264574.9277687,1653986205.518681,1051829512.5911659
Rajasthan,Medium,Early_Loss,Downside,Glass,14617888.957707072,8267264195.526172,5787084936.8683195,2463009341.2959204,1488731742.163477,945746139.914134
Rajasthan,Medium,Early_Loss,Downside,Polymers,1879442.865990909,1986520465.3088562,1191912279.1853137,507670705.73306763,307095499.07057154,195293109.47611278
Rajasthan,Medium,Early_Loss,Downside,Silicon,730894.4478853536,1748876506.656471,1311657379.9923532,558673687.1574544,337947754.0022252,214913171.69841114
Rajasthan,Medium,Early_Loss,Downside,Silver,11485.484181055555,15979581356.303099,15180602288.487944,6471121389.154985,3917721400.932601,2494198625.138986
Rajasthan,Medium,Early_Loss,Reference,Aluminium,2714750.806431313,8429979941.6708355,6743983953.336669,2868208063.7227,1732368057.7248125,1099434995.975875
Rajasthan,Medium,Early_Loss,Reference,Copper,626480.9553303029,8357725804.82274,7689107740.43692,3270168045.5574536,1975147736.7242424,1253513382.6175215
Rajasthan,Medium,Early_Loss,Reference,Glass,14617888.957707072,9043941719.24379,6330759203.470652,2692464086.8840384,1626220510.1798582,1032069214.2139982
Rajasthan,Medium,Early_Loss,Reference,Polymers,1879442.865990909,2379393462.773151,1427636077.6638904,607171864.3385986,366725537.32528114,232739739.02693492
Rajasthan,Medium,Early_Loss,Reference,Silicon,730894.4478853536,2094750796.5839024,1571063097.4379268,668171199.0816878,403568505.7235486,256121865.37824112
Rajasthan,Medium,Early_Loss,Reference,Silver,11485.484181055555,20975097988.72613,19926343089.28982,8474649157.628715,5118600594.841597,3248483253.485226
Rajasthan,Medium,Early_Loss,Upside,Aluminium,2714750.806431313,10062382440.208864,8049905952.167091,3419114615.3633947,2062319244.5110877,1306472052.5668943
Rajasthan,Medium,Early_Loss,Upside,Copper,626480.9553303029,9976136830.7432,9178045884.283745,3898280428.3548775,2351339353.109906,1489565283.8981674
