region,capacity_scenario,lifetime_scenario,price_scenario,year,annual_material_tonnes,gross_benchmark_value_real_2026_usd,quality_adjusted_gross_value_real_2026_usd,present_value_3pct_real_2026_usd,present_value_5pct_real_2026_usd,present_value_7pct_real_2026_usd
Gujarat,Conservative,Fixed_25,Downside,2070,169.13501815119622,418248.547511534,363833.63349323184,99098.01527980936,42518.08389577203,18536.025808366765
Gujarat,Conservative,Fixed_25,Downside,2071,102.06446402828188,252391.9310087008,219555.27130847084,58058.89378506283,24435.735210767263,10453.792434866336
Gujarat,Conservative,Fixed_25,Downside,2072,61.58901604318227,152301.49725527645,132486.7891652836,34014.19824645702,14043.159153908422,5895.474992594438
Gujarat,Conservative,Fixed_25,Downside,2073,37.164178630478496,91902.10224686628,79945.46779680514,19927.108568573592,8070.432171838149,3324.729347125388
Gujarat,Conservative,Fixed_25,Downside,2074,22.425458255744633,55455.19458519879,48240.37061706871,11674.111846663562,4637.930969441879,1874.948342584709
Gujarat,Conservative,Fixed_25,Downside,2075,13.531794925512157,33462.340529387,29108.82778297984,6839.127592728728,2665.3181839966683,1057.352046280972
Gujarat,Conservative,Fixed_25,Reference,2026,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Reference,2027,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Reference,2028,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Reference,2029,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Reference,2030,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Reference,2031,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Reference,2032,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Reference,2033,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Reference,2034,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Reference,2035,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Reference,2036,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Reference,2037,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Reference,2038,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Reference,2039,64659.27626921521,206870672.1779209,181425593.46706796,123542000.9804574,96213865.7690796,75285171.2259121
Gujarat,Conservative,Fixed_25,Reference,2040,5926.257271440129,19189472.334640846,16836537.413508855,11130934.67240206,8503595.486973379,6529499.487991966
Gujarat,Conservative,Fixed_25,Reference,2041,8800.080405542072,28839670.577109158,25314497.24604211,16248412.49971343,12176706.004923027,9175138.766075432
Gujarat,Conservative,Fixed_25,Reference,2042,9793.60411104369,32484334.77830164,28526034.08427251,17776481.348384745,13068104.890724633,9662754.682268081
Gujarat,Conservative,Fixed_25,Reference,2043,24889.722380663432,83557587.98700179,73407572.89578885,44412788.85150109,32027480.899985205,23238957.644934066
Gujarat,Conservative,Fixed_25,Reference,2044,59956.78344963593,203725402.75731933,179055163.1525107,105176037.30163841,74401118.65053526,52975961.8079045
Gujarat,Conservative,Fixed_25,Reference,2045,31533.21446197411,108448288.96697079,95356478.33466578,54380467.16025391,37735796.49854979,26366860.86610264
Gujarat,Conservative,Fixed_25,Reference,2046,108529.90623988675,377796602.80326056,332330747.8127955,184003477.4345581,125251963.685962,85880580.45416981
Gujarat,Conservative,Fixed_25,Reference,2047,186861.29664745144,658398261.7448645,579409045.2524463,311460912.7306138,207974452.79726988,139934867.0051147
Gujarat,Conservative,Fixed_25,Reference,2048,144740.49634911004,516210203.11826146,454471275.67356724,237185150.64057678,155360947.00158143,102580150.11538993
Gujarat,Conservative,Fixed_25,Reference,2049,299334.5989431634,1080605422.3922453,951764273.0155551,482251103.58716846,309867137.1763997,200771707.0719527
Gujarat,Conservative,Fixed_25,Reference,2050,345485.3100020227,1262466817.6558685,1112407145.1008916,547230603.2202477,344921758.86492205,219307308.66353077
Gujarat,Conservative,Fixed_25,Reference,2051,753951.9296217639,2788821032.766098,2458357987.402651,1174125466.02239,725959927.5053344,452950437.2341662
Gujarat,Conservative,Fixed_25,Reference,2052,320314.078828435,1199350260.3732014,1057670368.2361717,490436173.1190538,297459991.6978419,182126070.50201744
Gujarat,Conservative,Fixed_25,Reference,2053,414936.14233588736,1572717360.1683297,1387503056.3441124,624638690.8073537,371640361.24946237,223291376.4878994
Gujarat,Conservative,Fixed_25,Reference,2054,329157.45869050454,1262928876.6596851,1114654481.2129254,487189561.55540997,284341265.7704417,167646500.06976068
Gujarat,Conservative,Fixed_25,Reference,2055,239227.95538788883,929178690.9265901,820423063.5932252,348143542.5839418,199318765.03625423,115320975.60117501
Gujarat,Conservative,Fixed_25,Reference,2056,163029.39175118157,641020118.3432361,566221905.4224229,233275927.981906,131010979.84969865,74382939.38512239
Gujarat,Conservative,Fixed_25,Reference,2057,106285.94643796385,423064250.9836301,373849552.4889914,149535015.21981683,82381291.08194004,45898633.60748805
Gujarat,Conservative,Fixed_25,Reference,2058,67304.39801434771,271209520.97215384,239756361.4691385,93106274.3283954,50316748.495003074,27509915.298868418
Gujarat,Conservative,Fixed_25,Reference,2059,41837.21829068829,170671708.62119478,150938683.4358879,56907845.30294269,30168497.982394934,16185864.259525415
Gujarat,Conservative,Fixed_25,Reference,2060,25707.613373363693,106170524.60267642,93932512.95165882,34383517.28596404,17880504.680735406,9413854.893825598
Gujarat,Conservative,Fixed_25,Reference,2061,15684.438604437859,65578404.48980346,58042341.467269845,20627284.527392987,10522512.647133064,5436416.286515178
Gujarat,Conservative,Fixed_25,Reference,2062,9527.682656147443,40330628.159339376,35710037.62794331,12321120.881634794,6165602.772877242,3125894.4625762054
Gujarat,Conservative,Fixed_25,Reference,2063,5772.409966171012,24738129.142534964,21912531.944724344,7340324.30681587,3603201.060368739,1792638.7826126826
Gujarat,Conservative,Fixed_25,Reference,2064,3491.6516692524615,15149862.784787819,13424680.012713138,4366057.027426183,2102376.9098557835,1026408.8564403898
Gujarat,Conservative,Fixed_25,Reference,2065,2110.0047643434627,9269054.247153018,8216736.249906181,2594463.6074301368,1225509.5022443156,587126.9518940537
Gujarat,Conservative,Fixed_25,Reference,2066,1274.328419613525,5667788.409240378,5026264.9482209105,1540835.9034187212,713959.2339920088,335655.88832611055
Gujarat,Conservative,Fixed_25,Reference,2067,769.3527740939096,3464528.22084279,3073567.999853174,914779.8989693748,415797.2034623275,191826.20757632895
Gujarat,Conservative,Fixed_25,Reference,2068,464.3835558230622,2117326.1106143557,1879111.705405897,542986.6602604499,242104.0401930331,109605.90065275792
Gujarat,Conservative,Fixed_25,Reference,2069,280.26708478534226,1293842.3292868824,1148712.829061411,322263.26963039034,140952.11970293516,62619.41858522552
Gujarat,Conservative,Fixed_25,Reference,2070,169.13501815119622,790582.3319563265,702168.9840177959,191251.01777732754,82056.40441988723,35773.00505350518
Gujarat,Conservative,Fixed_25,Reference,2071,102.06446402828188,483057.0085622615,429196.82250015775,113496.21706605644,47768.10798216483,20435.55806873361
Gujarat,Conservative,Fixed_25,Reference,2072,61.58901604318227,295150.33094789984,262339.7560090764,67352.19809491851,27807.1418987813,11673.748611911458
Gujarat,Conservative,Fixed_25,Reference,2073,37.164178630478496,180337.7410576418,160350.13866810483,39968.67752836953,16187.220533313302,6668.555786057688
Gujarat,Conservative,Fixed_25,Reference,2074,22.425458255744633,110187.25470724687,98011.06554818945,23718.560342390738,9422.99054587088,3809.3754785440633
Gujarat,Conservative,Fixed_25,Reference,2075,13.531794925512157,67325.44627651054,59907.77334702393,14075.348851942937,5485.390166000983,2176.096104208289
Gujarat,Conservative,Fixed_25,Upside,2026,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Upside,2027,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Upside,2028,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Upside,2029,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Upside,2030,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Upside,2031,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Upside,2032,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Upside,2033,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Upside,2034,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Upside,2035,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Upside,2036,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Upside,2037,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Upside,2038,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,Conservative,Fixed_25,Upside,2039,64659.27626921521,269224783.92147917,237307960.00644103,161595173.35743338,125849477.86949533,98474366.60362792
Gujarat,Conservative,Fixed_25,Upside,2040,5926.257271440129,25282385.840659305,22298271.90703496,14741784.596725903,11262142.547423624,8647654.290440416
Gujarat,Conservative,Fixed_25,Upside,2041,8800.080405542072,38467293.505794354,33946839.85322418,21789184.73615497,16329010.395556785,12303896.984237721
Gujarat,Conservative,Fixed_25,Upside,2042,9793.60411104369,43866098.64665246,38733788.748506606,24137616.57880535,17744394.916071728,13120474.352863763
Gujarat,Conservative,Fixed_25,Upside,2043,24889.722380663432,114235737.46075964,100928746.94213419,61063551.7584963,44034877.97556757,31951456.543512527
Gujarat,Conservative,Fixed_25,Upside,2044,59956.78344963593,281987388.0182258,249283290.97323844,146427660.88652092,103582356.31272134,73753930.74087878
Gujarat,Conservative,Fixed_25,Upside,2045,31533.21446197411,151978772.28336442,134429837.82851827,76663458.10019703,53198451.66498613,37170970.36488104
Gujarat,Conservative,Fixed_25,Upside,2046,108529.90623988675,536045068.7788455,474418883.26216614,262674232.99041843,178803487.5778641,122598854.72867802
Gujarat,Conservative,Fixed_25,Upside,2047,186861.29664745144,945849941.9493921,837586132.8607862,450243819.23078763,300645147.11952186,202288012.35944736
Gujarat,Conservative,Fixed_25,Upside,2048,144740.49634911004,750857835.1603688,665288752.9517927,347209211.0870674,227428874.43194962,150164430.18698955
Gujarat,Conservative,Fixed_25,Upside,2049,299334.5989431634,1591486931.9197094,1410910343.837086,714896628.9963541,459351923.0052275,297627139.7119546
Gujarat,Conservative,Fixed_25,Upside,2050,345485.3100020227,1882642767.4105148,1669962740.364844,821511010.4154431,517801857.15481484,329227509.703358
Gujarat,Conservative,Fixed_25,Upside,2051,753951.9296217639,4211024764.8529806,3737384830.9975753,1784995809.7584867,1103660099.4947553,688610081.1953969
Gujarat,Conservative,Fixed_25,Upside,2052,320314.078828435,1833747568.0974374,1628393550.7984042,755077503.7000837,457970599.0147896,280402030.2963784
Gujarat,Conservative,Fixed_25,Upside,2053,414936.14233588736,2434880798.785572,2163395700.0076184,973937067.4336545,579461901.5793829,348156064.61835355
Gujarat,Conservative,Fixed_25,Upside,2054,329157.45869050454,1979914974.0811677,1760118321.9955258,769306801.3735812,448994984.5600193,264725689.76721603
Gujarat,Conservative,Fixed_25,Upside,2055,239227.95538788883,1475076693.9127426,1312035603.1214728,556757535.3944987,318754222.91569084,184423418.2212887
Gujarat,Conservative,Fixed_25,Upside,2056,163029.39175118157,1030485292.3682699,917079822.843861,377824744.43086374,212191589.62337866,120474132.52763975
Gujarat,Conservative,Fixed_25,Upside,2057,106285.94643796385,688713004.3051882,613248606.7106833,245291559.4722126,135135140.9642643,75290375.29219738
Gujarat,Conservative,Fixed_25,Upside,2058,67304.39801434771,447101076.66355824,398323170.8054205,154683638.7786088,83594556.91743281,45704049.824948266
Gujarat,Conservative,Fixed_25,Upside,2059,41837.21829068829,284929972.34659266,253979216.24395543,95756830.64913455,50763470.95660582,27235384.76212715
Gujarat,Conservative,Fixed_25,Upside,2060,25707.613373363693,179499538.97906902,160085569.8962147,58598506.38290305,30473056.579680406,16043670.91056012
Gujarat,Conservative,Fixed_25,Upside,2061,15684.438604437859,112281944.87258416,100190420.2502852,35606011.97639656,18163549.87676881,9384129.21726451
Gujarat,Conservative,Fixed_25,Upside,2062,9527.682656147443,69932761.3174411,62434262.55780898,21541845.016946696,10779738.357031336,5465211.704279132
Gujarat,Conservative,Fixed_25,Upside,2063,5772.409966171012,43442621.942163065,38804580.266255826,12998872.264634058,6380855.718327887,3174557.632307062
Gujarat,Conservative,Fixed_25,Upside,2064,3491.6516692524615,26944380.89471229,24080108.262517396,7831480.959038479,3771074.1373352557,1841089.423456294
Gujarat,Conservative,Fixed_25,Upside,2065,2110.0047643434627,16695986.532898303,14928775.536745895,4713813.813121089,2226596.512376003,1066735.7707265113
Gujarat,Conservative,Fixed_25,Upside,2066,1274.328419613525,10339849.852326825,9250108.405565202,2835684.009625299,1313937.9598200426,617725.7637566042
Gujarat,Conservative,Fixed_25,Upside,2067,769.3527740939096,6401406.534553085,5729636.856045585,1705300.3624956298,775114.4538569646,357595.637687954
Gujarat,Conservative,Fixed_25,Upside,2068,464.3835558230622,3962383.3617144125,3548345.4035150027,1025327.1343913809,457167.47744158056,206969.91704137519
Gujarat,Conservative,Fixed_25,Upside,2069,280.26708478534226,2452416.4850062113,2197252.374186944,616423.6320814759,269612.536596298,119778.1226740675
Gujarat,Conservative,Fixed_25,Upside,2070,169.13501815119622,1517786.8277917528,1360540.3418883989,370572.7980526618,158994.5598063281,69314.67728377736
Gujarat,Conservative,Fixed_25,Upside,2071,102.06446402828188,939332.840269947,842429.7379746379,222770.96052833757,93759.48884371002,40111.018830299996
Gujarat,Conservative,Fixed_25,Upside,2072,61.58901604318227,581337.643188462,521620.65229319746,133919.0751646371,55290.05483694195,23211.382286417123
Gujarat,Conservative,Fixed_25,Upside,2073,37.164178630478496,359784.4813933519,322982.89233816427,80506.3168530452,32604.869257934668,13432.039743709494
Gujarat,Conservative,Fixed_25,Upside,2074,22.425458255744633,222671.349763505,199991.162898778,48397.621621890314,19227.57217986108,7773.014481691754
Gujarat,Conservative,Fixed_25,Upside,2075,13.531794925512157,137814.8167605317,123836.98216393121,29095.535142531844,11338.99870079236,4498.267242930825
Gujarat,Conservative,Regular_Loss,Downside,2026,238.420753274737,594065.4928553791,515881.45242582296,515881.45242582296,515881.45242582296,515881.45242582296
Gujarat,Conservative,Regular_Loss,Downside,2027,367.69437191788745,915373.1626559161,795060.7165709804,771903.60832134,757200.6824485527,743047.3986644676
Gujarat,Conservative,Regular_Loss,Downside,2028,556.35338809258,1383841.3932099063,1202193.1164796771,1133182.3135825028,1090424.5954464192,1050042.0267968182
Gujarat,Conservative,Regular_Loss,Downside,2029,829.1800253487372,2060687.9619794074,1790544.9385374407,1638602.2661995545,1546740.0397688719,1461618.0318057737
Gujarat,Conservative,Regular_Loss,Downside,2030,1220.2181852947128,3029926.724322276,2633234.0651816577,2339594.3610442793,2166368.1821312374,2008881.6605275273
Gujarat,Conservative,Regular_Loss,Downside,2031,1774.6838236585313,4403015.681687303,3827288.5035221614,3301452.6835107375,2998780.689133524,2728803.807908032
Gujarat,Conservative,Regular_Loss,Downside,2032,2550.6395700095773,6322899.72399042,5497182.801089157,4603804.052024322,4102082.444298792,3663005.0124036334
Gujarat,Conservative,Regular_Loss,Downside,2033,3620.21382340804,8966907.844632141,7797381.77846545,6339984.934773598,5541453.653852196,4855817.489914971
Gujarat,Conservative,Regular_Loss,Downside,2034,5070.205112702953,12548117.902717894,10913553.638722118,8615260.021587692,7386722.682298534,6351787.580895174
Gujarat,Conservative,Regular_Loss,Downside,2035,7001.9422912982845,17314877.930702355,15062180.104392309,11543906.85757954,9709215.592969593,8192827.995658599
Gujarat,Conservative,Regular_Loss,Downside,2036,9530.27325261124,23567106.26139772,20500981.89945052,15254655.88078903,12585824.498671878,10421659.636652328
