region,capacity_scenario,lifetime_scenario,price_scenario,year,material,annual_material_tonnes,cumulative_material_tonnes,base_price_usd_t,annual_real_growth_rate,price_real_2026_usd_t,quality_discount,quality_factor,quality_adjusted_price_real_2026_usd_t,gross_benchmark_value_real_2026_usd,quality_adjusted_gross_value_real_2026_usd,discount_factor_3pct,present_value_3pct_real_2026_usd,discount_factor_5pct,present_value_5pct_real_2026_usd,discount_factor_7pct,present_value_7pct_real_2026_usd,cumulative_quality_adjusted_value_real_2026_usd,cumulative_present_value_3pct_real_2026_usd,cumulative_present_value_5pct_real_2026_usd,cumulative_present_value_7pct_real_2026_usd,source_range,raw_midpoint_weight_percent,normalized_weight_percent
Tamil Nadu,High,Early_Loss,Upside,2045,Aluminium,11284.124237300326,97464.56603440718,2338.0,0.02,4056.451409660822,0.1,0.9,3650.8062686947396,45773501.66918475,41196151.50226628,0.5702860268119245,23493589.560169533,0.39573395701665043,16302716.047849264,0.2765083330108392,11391079.178353628,311857699.66950953,208034239.70719072,161436754.6674488,126906033.64723316,12-14%,13.0,13.147249190938512
Tamil Nadu,High,Early_Loss,Upside,2060,Aluminium,16206.391407929474,327356.56484283984,2338.0,0.02,5459.449518212785,0.1,0.9,4913.504566391506,88477975.76398838,79630178.18758954,0.3660448997426385,29148220.591164652,0.19035479962020585,15157986.612619894,0.1002193446977227,7980484.276123116,1305889365.2460675,649517088.2967262,423989307.90828663,285602439.89582634,12-14%,13.0,13.147249190938512
Tamil Nadu,High,Early_Loss,Upside,2075,Aluminium,7347.653519890691,506397.8697125301,2338.0,0.02,7347.700251241512,0.1,0.9,6612.930226117361,53988355.61413641,48589520.05272277,0.2349502921834461,11416121.933440628,0.0915639133209995,4449046.602416474,0.03632410257685519,1764970.710555264,2320222403.5080566,950478858.6711992,561624656.5949652,349867432.58434206,12-14%,13.0,13.147249190938512
Tamil Nadu,High,Early_Loss,Upside,2045,Copper,2604.028670146229,22491.82293101704,14286.0,0.025,28369.58555536073,0.08,0.92,26100.018710931872,73875214.14632568,67965197.01461962,0.5702860268119245,38759602.166957095,0.39573395701665043,26896136.35401166,0.2765083330108392,18792943.329265736,501164515.27444285,333137886.88349164,257854544.7732516,202146495.948382,2-4%,3.0,3.033980582524272
Tamil Nadu,High,Early_Loss,Upside,2060,Copper,3739.9364787529553,75543.82265603996,14286.0,0.025,41087.61874414021,0.08,0.92,37800.60924460899,153665084.16630363,141371877.43299934,0.3660448997426385,51748454.70139082,0.19035479962020585,26910815.40069089,0.1002193446977227,14168196.915021967,2212913031.7657247,1091436218.937858,708061262.0372316,473820303.16636914,2-4%,3.0,3.033980582524272
Tamil Nadu,High,Early_Loss,Upside,2075,Copper,1695.6123507440057,116861.04685673772,14286.0,0.025,59507.12289291162,0.08,0.92,54746.55306147869,100901012.5344623,92828931.53170532,0.2349502921834461,21810184.586451277,0.0915639133209995,8499780.240450064,0.03632410257685519,3371927.6310575316,4080152309.9847803,1644056219.3776677,960379110.7748269,591453408.3333615,2-4%,3.0,3.033980582524272
Tamil Nadu,High,Early_Loss,Upside,2045,Glass,60760.66897007868,524809.201723731,45.0,0.015,65.22104076688895,0.3,0.7,45.65472853682226,3962874.067920946,2774011.847544662,0.5702860268119245,1581980.1948654514,0.39573395701665043,1097770.6852399183,0.2765083330108392,767037.3917168928,21627795.01756405,14492141.560977722,11283191.950225921,8901226.946080277,68-72%,70.0,70.79288025889969
Tamil Nadu,High,Early_Loss,Upside,2060,Glass,87265.18450423563,1762689.1953075991,45.0,0.015,81.54143658733634,0.3,0.7,57.07900561113543,7115728.508534335,4981009.955974034,0.3660448997426385,1823273.2899515994,0.19035479962020585,948159.1520756877,0.1002193446977227,499193.5537205503,85768646.12735073,43052929.0714752,28297206.323787328,19202120.122592967,68-72%,70.0,70.79288025889969
Tamil Nadu,High,Early_Loss,Upside,2075,Glass,39564.2881840268,2726757.759990547,45.0,0.015,101.94571878255158,0.3,0.7,71.3620031477861,4033409.7970406245,2823386.8579284367,0.2349502921834461,663355.5672171881,0.0915639133209995,258520.3495310085,0.03632410257685519,102556.99384153742,146974791.65903738,61259564.606951036,36636779.943329856,23101974.310486436,68-72%,70.0,70.79288025889969
Tamil Nadu,High,Early_Loss,Upside,2045,Polymers,7812.086010438687,67475.46879305111,1600.0,0.015,2422.7880755710116,0.4,0.6,1453.672845342607,18927028.83142597,11356217.29885558,0.5702860268119245,6476292.042977194,0.39573395701665043,4494040.808417057,0.2765083330108392,3140088.7146154116,88330711.81193317,59141307.49015069,46017395.50876516,36277562.20457802,8-10%,9.0,9.101941747572816
Tamil Nadu,High,Early_Loss,Upside,2060,Polymers,11219.809436258864,226631.46796811983,1600.0,0.015,3029.0473427867046,0.4,0.6,1817.4284056720228,33985333.9594731,20391200.375683863,0.3660448997426385,7464094.897149252,0.19035479962020585,3881562.8615287677,0.1002193446977227,2043592.7392509936,350909778.8699921,176063125.78834307,115669168.81428805,78447238.36811627,8-10%,9.0,9.101941747572816
Tamil Nadu,High,Early_Loss,Upside,2075,Polymers,5086.837052232017,350583.14057021315,1600.0,0.015,3787.012119366143,0.4,0.6,2272.207271619686,19263913.566043396,11558348.139626037,0.2349502921834461,2715637.2725631283,0.0915639133209995,1058327.5871906544,0.03632410257685519,419846.6234427796,601474782.512076,250597237.67576554,149809617.88524458,94412415.88917485,8-10%,9.0,9.101941747572816
Tamil Nadu,High,Early_Loss,Upside,2045,Silicon,3038.0334485039343,26240.460086186547,1210.0,0.02,2099.361080277842,0.25,0.75,1574.5208102083816,6377929.182371438,4783446.886778578,0.5702860268119245,2727932.919526825,0.39573395701665043,1892972.3646838642,0.2765083330108392,1322662.9247090332,36211021.86013612,24155672.313613236,18745055.384194404,14735557.79912791,3-4%,3.5,3.539644012944984
Tamil Nadu,High,Early_Loss,Upside,2060,Silicon,4363.259225211781,88134.45976537996,1210.0,0.02,2825.4636086558903,0.25,0.75,2119.097706491918,12328230.155967982,9246172.616975987,0.3660448997426385,3384514.328584105,0.19035479962020585,1760053.3357582984,0.1002193446977227,926645.3606353613,151631941.1127497,75417979.12243196,49231063.12078026,33162420.56981709,3-4%,3.5,3.539644012944984
Tamil Nadu,High,Early_Loss,Upside,2075,Silicon,1978.21440920134,136337.88799952733,1210.0,0.02,3802.7020119770036,0.25,0.75,2852.0265089827526,7522559.913991835,5641919.935493876,0.2349502921834461,1325570.7373198955,0.0915639133209995,516596.26793758036,0.03632410257685519,204937.67846728378,269410132.4509394,110363831.85476656,65212443.81236643,40624481.174867,3-4%,3.5,3.539644012944984
Tamil Nadu,High,Early_Loss,Upside,2045,Silver,47.74052561934754,412.3500870686457,1946085.0,0.03,4418621.889129532,0.05,0.95,4197690.7946730545,210947331.50019822,200399964.92518827,0.5702860268119245,114285299.77043465,0.39573395701665043,79305071.10584271,0.2765083330108392,55412260.23689446,1440581445.7856534,954354544.306355,736865551.2504987,576152112.302923,0.03-0.08%,0.055,0.0556229773462783
Tamil Nadu,High,Early_Loss,Upside,2060,Silver,68.56550211047085,1384.9700820273993,1946085.0,0.03,6884068.929542726,0.05,0.95,6539865.483065589,472009642.71718854,448409160.5813291,0.3660448997426385,164137886.2286733,0.19035479962020585,85356835.9103236,0.1002193446977227,44939272.229916714,6709856870.818834,3282694382.3062143,2116905604.6162713,1407561591.690313,0.03-0.08%,0.055,0.0556229773462783
Tamil Nadu,High,Early_Loss,Upside,2075,Silver,31.086226430306773,2142.452525706858,1946085.0,0.03,10725155.085861277,0.05,0.95,10188897.331568213,333404599.4992399,316734369.5242779,0.2349502921834461,74416832.66426869,0.0915639133209995,29001438.35690241,0.03632410257685519,11505091.728215428,12852467074.27959,5096019791.351667,2943511272.0548534,1792343397.8908665,0.03-0.08%,0.055,0.0556229773462783
Tamil Nadu,High,Fixed_25,Downside,2045,Aluminium,12358.348503236248,36458.53155339806,2338.0,0.0,2338.0,0.1,0.9,2104.2000000000003,28893818.800566345,26004436.920509715,0.5702860268119245,14829967.010878803,0.39573395701665043,10290838.72254319,0.2765083330108392,7190443.503775663,76716042.09466021,46385943.34303983,33487501.85328561,24353213.065616105,12-14%,13.0,13.147249190938512
Tamil Nadu,High,Fixed_25,Downside,2060,Aluminium,30242.176455882352,423878.6788704843,2338.0,0.0,2338.0,0.1,0.9,2104.2000000000003,70706208.55385295,63635587.69846766,0.3660448997426385,23293482.31914947,0.19035479962020585,12113339.545055848,0.1002193446977227,6377516.898594893,891925516.0792732,398363837.4074373,238571806.0568042,145666571.804939,12-14%,13.0,13.147249190938512
Tamil Nadu,High,Fixed_25,Downside,2075,Aluminium,1079.10672616611,563939.5734858693,2338.0,0.0,2338.0,0.1,0.9,2104.2000000000003,2522951.5257763653,2270656.373198729,0.2349502921834461,533491.3783312454,0.0915639133209995,207910.1833373435,0.03632410257685519,82479.55501686061,1186641650.5289664,493251566.33682036,284175735.33902615,167962301.93467125,12-14%,13.0,13.147249190938512
Tamil Nadu,High,Fixed_25,Downside,2045,Copper,2851.9265776699035,8413.507281553399,14286.0,0.0,14286.0,0.08,0.92,13143.12,40742623.08859224,37483213.24150486,0.5702860268119245,21376152.751641925,0.39573395701665043,14833380.297759628,0.2765083330108392,10364420.809298325,110579735.82233012,66861444.10857117,48269423.28068645,35103112.64360952,2-4%,3.0,3.033980582524272
Tamil Nadu,High,Fixed_25,Downside,2060,Copper,6978.963797511312,97818.15666241944,14286.0,0.0,14286.0,0.08,0.92,13143.12,99701476.8112466,91725358.66634688,0.3660448997426385,33575599.7168805,0.19035479962020585,17460362.269023973,0.1002193446977227,9192655.337704863,1285635771.1929786,574208036.5320389,343881234.8513198,209966137.31009737,2-4%,3.0,3.033980582524272
Tamil Nadu,High,Fixed_25,Downside,2075,Copper,249.02462911525612,130139.90157366217,14286.0,0.0,14286.0,0.08,0.92,13143.12,3557565.8515405487,3272960.5834173053,0.2349502921834461,768983.045378798,0.0915639133209995,299685.07916307007,0.03632410257685519,118887.35596205402,1710444343.1708307,710980733.7580651,409615471.3264746,242103560.98831084,2-4%,3.0,3.033980582524272
Tamil Nadu,High,Fixed_25,Downside,2045,Glass,66544.95347896442,196315.16990291263,45.0,0.0,45.0,0.3,0.7,31.499999999999996,2994522.9065533993,2096166.034587379,0.5702860268119245,1195414.1994029435,0.39573395701665043,829524.0794311644,0.2765083330108392,579607.3759376974,6183927.851941748,3739078.804713021,2699361.0429870943,1963064.1577534857,68-72%,70.0,70.79288025889969
Tamil Nadu,High,Fixed_25,Downside,2060,Glass,162842.48860859728,2282423.655456454,45.0,0.0,45.0,0.3,0.7,31.499999999999996,7327911.987386878,5129538.391170814,0.3660448997426385,1877641.3661221357,0.19035479962020585,976432.2525954733,0.1002193446977227,514078.9761649497,71896345.1468783,32111318.077522576,19230799.659115948,11741893.167141559,68-72%,70.0,70.79288025889969
Tamil Nadu,High,Fixed_25,Downside,2075,Glass,5810.574679355977,3036597.7033854504,45.0,0.0,45.0,0.3,0.7,31.499999999999996,261475.86057101897,183033.10239971327,0.2349502921834461,43003.68088805524,0.0915639133209995,16759.227123000972,0.03632410257685519,6648.513186527225,95652827.65664168,39760029.529683806,22906841.862887867,13539107.710072529,68-72%,70.0,70.79288025889969
Tamil Nadu,High,Fixed_25,Downside,2045,Polymers,8555.779733009711,25240.521844660198,1600.0,0.0,1461.6275959738255,0.4,0.6,876.9765575842953,12505363.762840562,7503218.257704337,0.5702860268119245,4278980.528488898,0.39573395701665043,2969278.2514809147,0.2765083330108392,2074702.3726543197,22135345.958961308,13384018.1987495,9662352.470024388,7026780.601566391,8-10%,9.0,9.101941747572816
Tamil Nadu,High,Fixed_25,Downside,2060,Polymers,20936.891392533937,293454.4699872584,1600.0,0.0,1461.6275959738255,0.4,0.6,876.9765575842953,30601938.233234458,18361162.939940672,0.3660448997426385,6721010.047508833,0.19035479962020585,3495135.4922263566,0.1002193446977227,1840143.7177289657,257352690.89714974,114942339.53926572,68836573.40671325,42030061.42547903,8-10%,9.0,9.101941747572816
Tamil Nadu,High,Fixed_25,Downside,2075,Polymers,747.0738873457685,390419.7047209864,1600.0,0.0,1461.6275959738255,0.4,0.6,876.9765575842953,1091943.8099760162,655166.2859856097,0.2349502921834461,153931.5103210622,0.0915639133209995,59989.589020827545,0.03632410257685519,23798.327377038535,342388928.65928775,142320872.7607838,81994952.33487032,48463183.96874448,8-10%,9.0,9.101941747572816
Tamil Nadu,High,Fixed_25,Downside,2045,Silicon,3327.247673948221,9815.758495145632,1210.0,0.0,1105.3558694552053,0.25,0.75,829.016902091404,3677792.745529845,2758344.5591473836,0.5702860268119245,1573045.359214451,0.39573395701665043,1091570.6072067423,0.2765083330108392,762705.2559193613,8137429.699323013,4920253.218029872,3552088.7769577494,2583195.8201070884,3-4%,3.5,3.539644012944984
Tamil Nadu,High,Fixed_25,Downside,2060,Silicon,8142.124430429864,114121.1827728227,1210.0,0.0,1105.3558694552053,0.25,0.75,829.016902091404,8999945.02901027,6749958.771757703,0.3660448997426385,2470787.9818749917,0.19035479962020585,1284887.0494425884,0.1002193446977227,676476.4448422022,94608389.40533239,42255278.46777693,25305806.282763068,15451155.393828444,3-4%,3.5,3.539644012944984
Tamil Nadu,High,Fixed_25,Downside,2075,Silicon,290.52873396779887,151829.88516927251,1210.0,0.0,1105.3558694552053,0.25,0.75,829.016902091404,321137.64133669634,240853.23100252225,0.2349502921834461,56588.53699736964,0.0915639133209995,22053.46436659762,0.03632410257685519,8748.777468902617,125869541.04792391,52320216.67898605,30143109.64741109,17816109.731565353,3-4%,3.5,3.539644012944984
Tamil Nadu,High,Fixed_25,Downside,2045,Silver,52.285320590614894,154.24763349514564,1946085.0,0.0,1946085.0,0.05,0.95,1848780.75,101751678.12158678,96664094.21550745,0.5702860268119245,55126182.22553528,0.39573395701665043,38253264.50533307,0.2765083330108392,26728427.55353267,285170055.53888047,172426544.4121335,124480258.66058749,90526139.42078386,0.03-0.08%,0.055,0.0556229773462783
Tamil Nadu,High,Fixed_25,Downside,2060,Silver,127.94766962104072,1793.3328721443563,1946085.0,0.0,1946085.0,0.05,0.95,1848780.75,248997040.634463,236547188.60273987,0.3660448997426385,86586891.93649292,0.19035479962020585,45027892.68719759,0.1002193446977227,23706604.23185521,3315479292.362698,1480804203.8715608,886822799.0605022,541474028.6069077,0.03-0.08%,0.055,0.0556229773462783
Tamil Nadu,High,Fixed_25,Downside,2075,Silver,4.565451533779696,2385.89819551714,1946085.0,0.0,1946085.0,0.05,0.95,1848780.75,8884756.74811566,8440518.910709877,0.2349502921834461,1983102.3842511878,0.0915639133209995,772846.9419244963,0.03632410257685519,306594.2747145116,4411002655.331824,1833522334.133834,1056342428.7378993,624352060.7078128,0.03-0.08%,0.055,0.0556229773462783
Tamil Nadu,High,Fixed_25,Reference,2045,Aluminium,12358.348503236248,36458.53155339806,2338.0,0.01,3086.453870736,0.1,0.9,2777.8084836624002,38143472.573717974,34329125.316346176,0.5702860268119245,19577420.480587713,0.39573395701665043,13585200.602358144,0.2765083330108392,9492289.21494308,99362006.18386136,60022376.65407631,43305314.91826424,31473812.9008642,12-14%,13.0,13.147249190938512
Tamil Nadu,High,Fixed_25,Reference,2060,Aluminium,30242.176455882352,423878.6788704843,2338.0,0.01,3583.277126106064,0.1,0.9,3224.9494134954575,108366099.13802658,97529489.22422393,0.3660448997426385,35700172.10503179,0.19035479962020585,18565206.378338173,0.1002193446977227,9774341.49875533,1284270718.7015338,569645011.914754,339476676.86397505,206217565.04506996,12-14%,13.0,13.147249190938512
Tamil Nadu,High,Fixed_25,Reference,2075,Aluminium,1079.10672616611,563939.5734858693,2338.0,0.01,4160.073501896568,0.1,0.9,3744.066151706911,4489163.29724199,4040246.9675177913,0.2349502921834461,949257.2055115871,0.0915639133209995,369940.8231292301,0.03632410257685519,146758.3452839444,1756886355.971426,721339733.5440707,412248474.2634715,241735860.73330706,12-14%,13.0,13.147249190938512
Tamil Nadu,High,Fixed_25,Reference,2045,Copper,2851.9265776699035,8413.507281553399,14286.0,0.015,20705.506408795012,0.08,0.92,19049.06589609141,59050584.03135701,54326537.308848456,0.5702860268119245,30981665.11231297,0.39573395701665043,21498855.58024329,0.2765083330108392,15021740.269520849,155779445.60986793,94059284.81121527,67841738.80953714,49291701.549054,2-4%,3.0,3.033980582524272
Tamil Nadu,High,Fixed_25,Reference,2060,Copper,6978.963797511312,97818.15666241944,14286.0,0.015,25886.688068593045,0.08,0.92,23815.7530231056,180662258.86817887,166209278.15872458,0.3660448997426385,60840058.55990665,0.19035479962020585,31638733.838923074,0.1002193446977227,16657384.93974889,2123597564.656399,938795976.4015955,558142249.8159407,338206038.9966046,2-4%,3.0,3.033980582524272
Tamil Nadu,High,Fixed_25,Reference,2075,Copper,249.02462911525612,130139.90157366217,14286.0,0.015,32364.367522834043,0.08,0.92,29775.21812100732,8059524.618923588,7414762.649409701,0.2349502921834461,1742100.6509497121,0.0915639133209995,678924.6845263345,0.03632410257685519,269334.5990601926,2947674263.019563,1202881865.740939,684712006.1649588,399928915.1914553,2-4%,3.0,3.033980582524272
Tamil Nadu,High,Fixed_25,Reference,2045,Glass,66544.95347896442,196315.16990291263,45.0,0.005,51.732741687322765,0.3,0.7,36.21291918112593,3442552.888922177,2409787.0222455235,0.5702860268119245,1374267.8663793383,0.39573395701665043,953634.553880592,0.2765083330108392,666326.1924322639,7041246.356868766,4255447.838091173,3071192.02839258,2232787.3167144363,68-72%,70.0,70.79288025889969
Tamil Nadu,High,Fixed_25,Reference,2060,Glass,162842.48860859728,2282423.655456454,45.0,0.005,55.75148268453107,0.3,0.7,39.026037879171746,9078710.183968158,6355097.128777711,0.3660448997426385,2326250.891358167,0.19035479962020585,1209723.2405154267,0.1002193446977227,636903.6697364813,86306545.87915242,38412748.53496317,22947540.855006836,13975048.246556718,68-72%,70.0,70.79288025889969
Tamil Nadu,High,Fixed_25,Reference,2075,Glass,5810.574679355977,3036597.7033854504,45.0,0.005,60.08241048405998,0.3,0.7,42.05768733884198,349113.333033351,244379.33312334568,0.2349502921834461,57416.99572092578,0.0915639133209995,22376.328075549685,0.03632410257685519,8876.859964035875,116410606.55560438,48090259.383082725,27594392.274702173,16244994.316032566,68-72%,70.0,70.79288025889969
Tamil Nadu,High,Fixed_25,Reference,2045,Polymers,8555.779733009711,25240.521844660198,1600.0,0.005,1839.3863711048095,0.4,0.6,1103.6318226628857,15737384.635072809,9442430.781043686,0.5702860268119245,5384886.333568021,0.39573395701665043,3736690.496838239,0.2765083330108392,2610910.794836626,27590189.806506187,16674407.855377657,12034058.560232151,8748880.914472893,8-10%,9.0,9.101941747572816
Tamil Nadu,High,Fixed_25,Reference,2060,Polymers,20936.891392533937,293454.4699872584,1600.0,0.005,1982.2749398944384,0.4,0.6,1189.364963936663,41502675.12671159,24901605.076026954,0.3660448997426385,9115105.533485064,0.19035479962020585,4740140.0444686115,0.1002193446977227,2495622.5426409068,338180751.1999442,150515259.56557,89916894.77880229,54759372.72120184,8-10%,9.0,9.101941747572816
Tamil Nadu,High,Fixed_25,Reference,2075,Polymers,747.0738873457685,390419.7047209864,1600.0,0.005,2136.2634838776885,0.4,0.6,1281.758090326613,1595946.6652953192,957567.9991771915,0.2349502921834461,224980.881192199,0.0915639133209995,87678.67327562328,0.03632410257685519,34782.79822642629,456139519.56481725,188435302.0724874,108124965.6478126,63653855.27914802,8-10%,9.0,9.101941747572816
Tamil Nadu,High,Fixed_25,Reference,2045,Silicon,3327.247673948221,9815.758495145632,1210.0,0.01,1528.2467764005532,0.25,0.75,1146.185082300415,5084855.531997607,3813641.6489982056,0.5702860268119245,2174866.5436916626,0.39573395701665043,1509187.5004015637,0.2765083330108392,1054503.6950652017,11038180.600842714,6667919.248465324,4810811.5506408615,3496443.4026624975,3-4%,3.5,3.539644012944984
Tamil Nadu,High,Fixed_25,Reference,2060,Silicon,8142.124430429864,114121.1827728227,1210.0,0.01,1774.247063545318,0.25,0.75,1330.6852976589885,14446140.361710781,10834605.271283086,0.3660448997426385,3965952.0002778796,0.19035479962020585,2062419.115379118,0.1002193446977227,1085837.040346483,142670349.34027034,63282181.60419493,37712653.084566146,22908824.141709298,3-4%,3.5,3.539644012944984
Tamil Nadu,High,Fixed_25,Reference,2075,Silicon,290.52873396779887,151829.88516927251,1210.0,0.01,2059.8457599324956,0.25,0.75,1544.8843199493717,598444.3808021265,448833.2856015949,0.2349502921834461,105453.51159375082,0.0915639133209995,41096.93205840385,0.03632410257685519,16303.466306099275,195173483.68031314,80134032.70752868,45796912.58368692,26854571.389559988,3-4%,3.5,3.539644012944984
Tamil Nadu,High,Fixed_25,Reference,2045,Silver,52.285320590614894,154.24763349514564,1946085.0,0.015,2946844.7075297576,0.05,0.95,2799502.4721532697,154076720.26395017,146372884.25075266,0.5702860268119245,83474410.59236346,0.39573395701665043,57924720.6844905,0.2765083330108392,40473322.22216414,419719126.0556514,253425480.26042077,182787114.25476384,132807443.33740526,0.03-0.08%,0.055,0.0556229773462783
Tamil Nadu,High,Fixed_25,Reference,2060,Silver,127.94766962104072,1793.3328721443563,1946085.0,0.015,3684239.748804414,0.05,0.95,3500027.761364193,471389890.1847332,447820395.6754965,0.3660448997426385,163922371.83774582,0.19035479962020585,85244761.68465044,0.1002193446977227,44880266.59687316,5721643894.944204,2529413461.559267,1503811856.502346,911234101.2555668,0.03-0.08%,0.055,0.0556229773462783
Tamil Nadu,High,Fixed_25,Reference,2075,Silver,4.565451533779696,2385.89819551714,1946085.0,0.015,4606154.675197912,0.05,0.95,4375846.9414380165,21029175.92670883,19977717.130373385,0.2349502921834461,4693770.476939463,0.0915639133209995,1829237.9596769556,0.03632410257685519,725672.64629508,7941967316.212716,3240944422.8051414,1844830835.6873732,1077535063.1874974,0.03-0.08%,0.055,0.0556229773462783
Tamil Nadu,High,Fixed_25,Upside,2045,Aluminium,12358.348503236248,36458.53155339806,2338.0,0.02,4056.451409660822,0.1,0.9,3650.8062686947396,50131040.20703238,45117936.18632915,0.5702860268119245,25730128.565655604,0.39573395701665043,17854699.419440757,0.2765083330108392,12475485.323771292,128186075.74110153,77362880.37583119,55782270.59202063,40517498.21907833,12-14%,13.0,13.147249190938512
Tamil Nadu,High,Fixed_25,Upside,2060,Aluminium,30242.176455882352,423878.6788704843,2338.0,0.02,5459.449518212785,0.1,0.9,4913.504566391506,165105635.68177295,148595072.11359563,0.3660448997426385,54392468.27407125,0.19035479962020585,28285785.176733535,0.1002193446977227,14892100.752535403,1843343742.5507467,812252873.552489,481787950.9789528,291229471.68176985,12-14%,13.0,13.147249190938512
Tamil Nadu,High,Fixed_25,Upside,2075,Aluminium,1079.10672616611,563939.5734858693,2338.0,0.02,7347.700251241512,0.1,0.9,6612.930226117361,7928952.762967133,7136057.48667042,0.2349502921834461,1676618.7915310832,0.0915639133209995,653405.3491631598,0.03632410257685519,259210.8841401518,2597269784.604725,1053472651.123848,597288587.9863678,347505404.62843966,12-14%,13.0,13.147249190938512
Tamil Nadu,High,Fixed_25,Upside,2045,Copper,2851.9265776699035,8413.507281553399,14286.0,0.025,28369.58555536073,0.08,0.92,26100.018710931872,80907975.04281345,74435337.03938837,0.5702860268119245,42449432.61459928,0.39573395701665043,29456590.468465205,0.2765083330108392,20581990.961861257,209563902.893355,126418343.56399977,91126121.54385397,66169800.96261832,2-4%,3.0,3.033980582524272
Tamil Nadu,High,Fixed_25,Upside,2060,Copper,6978.963797511312,97818.15666241944,14286.0,0.025,41087.61874414021,0.08,0.92,37800.60924460899,286749003.7413017,263809083.44199756,0.3660448997426385,96565969.49972335,0.19035479962020585,50217325.21659161,0.1002193446977227,26438773.467863843,3179486050.513252,1396567140.6916873,826494990.2247071,498407601.561597,2-4%,3.0,3.033980582524272
Tamil Nadu,High,Fixed_25,Upside,2075,Copper,249.02462911525612,130139.90157366217,14286.0,0.025,59507.12289291162,0.08,0.92,54746.55306147869,14818739.208123283,13633240.07147342,0.2349502921834461,3203133.7381997453,0.0915639133209995,1248312.8121887692,0.03632410257685519,495215.2108110931,4549416468.061467,1834170610.930669,1035825993.0016668,600311054.441186,2-4%,3.0,3.033980582524272
Tamil Nadu,High,Fixed_25,Upside,2045,Glass,66544.95347896442,196315.16990291263,45.0,0.015,65.22104076688895,0.3,0.7,45.65472853682226,4340131.123682267,3038091.786577587,0.5702860268119245,1732581.2940572735,0.39573395701665043,1202276.0844821336,0.2765083330108392,840057.6954404908,8711621.937808746,5260058.063552885,3793899.62391044,2756529.700600365,68-72%,70.0,70.79288025889969
Tamil Nadu,High,Fixed_25,Upside,2060,Glass,162842.48860859728,2282423.655456454,45.0,0.015,81.54143658733634,0.3,0.7,57.07900561113543,13278410.458601974,9294887.321021382,0.3660448997426385,3402346.0975423935,0.19035479962020585,1769326.4134854171,0.1002193446977227,931527.5163519342,118757510.39497875,52500094.54795913,31212874.387110244,18913426.84708839,68-72%,70.0,70.79288025889969
Tamil Nadu,High,Fixed_25,Upside,2075,Glass,5810.574679355977,3036597.7033854504,45.0,0.015,101.94571878255158,0.3,0.7,71.3620031477861,592363.2122266393,414654.24855864746,0.2349502921834461,97423.1368539615,0.0915639133209995,37967.36567320818,0.03632410257685519,15061.94345857312,164842182.32195848,67268515.49096334,38291008.872417256,22365142.573888056,68-72%,70.0,70.79288025889969
Tamil Nadu,High,Fixed_25,Upside,2045,Polymers,8555.779733009711,25240.521844660198,1600.0,0.015,2422.7880755710116,0.4,0.6,1453.672845342607,20728841.11434806,12437304.668608837,0.5702860268119245,7092821.063710333,0.39573395701665043,4921863.791130235,0.2765083330108392,3439018.3810649575,35663536.13046012,21533564.25899055,15531421.964656826,11284649.089900138,8-10%,9.0,9.101941747572816
Tamil Nadu,High,Fixed_25,Upside,2060,Polymers,20936.891392533937,293454.4699872584,1600.0,0.015,3029.0473427867046,0.4,0.6,1817.4284056720228,63418835.23876875,38051301.14326125,0.3660448997426385,13928484.712062009,0.19035479962020585,7243247.804413605,0.1002193446977227,3813476.4654733487,486168108.874584,214924273.81836843,127778900.57522576,77427565.903028,8-10%,9.0,9.101941747572816
Tamil Nadu,High,Fixed_25,Upside,2075,Polymers,747.0738873457685,390419.7047209864,1600.0,0.015,3787.012119366143,0.4,0.6,2272.207271619686,2829177.865440402,1697506.7192642412,0.2349502921834461,398829.6996744965,0.0915639133209995,155430.35810452522,0.03632410257685519,61660.408195455224,674829000.5043287,275383062.9681596,156755284.85304222,91558159.42666763,8-10%,9.0,9.101941747572816
Tamil Nadu,High,Fixed_25,Upside,2045,Silicon,3327.247673948221,9815.758495145632,1210.0,0.02,2099.361080277842,0.25,0.75,1574.5208102083816,6985094.271131874,5238820.703348906,0.5702860268119245,2987626.2440928994,0.39573395701665043,2073179.2470370142,0.2765083330108392,1448577.5796256782,14884188.51208476,8982907.766654745,6477098.439308399,4704645.789678794,3-4%,3.5,3.539644012944984
Tamil Nadu,High,Fixed_25,Upside,2060,Silicon,8142.124430429864,114121.1827728227,1210.0,0.02,2825.4636086558903,0.25,0.75,2119.097706491918,23005276.27532765,17253957.20649574,0.3660448997426385,6315723.035815508,0.19035479962020585,3284373.566698103,0.1002193446977227,1729180.2846775532,214037878.90434554,94313870.04822202,55942290.48485079,33815797.322176956,3-4%,3.5,3.539644012944984
Tamil Nadu,High,Fixed_25,Upside,2075,Silicon,290.52873396779887,151829.88516927251,1210.0,0.02,3802.7020119770036,0.25,0.75,2852.0265089827526,1104794.2011964803,828595.6508973603,0.2349502921834461,194678.7902802675,0.0915639133209995,75869.46035692307,0.03632410257685519,30097.99341793181,301579191.55647534,122322845.44947188,69353522.90260875,40350216.8355992,3-4%,3.5,3.539644012944984
